date,entry_tf,tf_trigger,side,lots,lot_size,entry_time,exit_time,entry_px,exit_px,gross_pnl,charges,net_pnl,exit_reason,cum_pnl
20260320,3m,3m-flip,SHORT,1,65,11:46,12:43,23311.1,23219.7,5941.0,496.1,5444.9,3m-flip,-163021.8900000001
20260320,5m,3m-flip,SHORT,1,65,11:56,12:43,23268.4,23219.7,3165.5,495.69,2669.81,3m-flip,-160352.0800000001
20260320,10m,3m-flip,SHORT,1,65,12:01,12:43,23259.8,23219.7,2606.5,495.6,2110.9,3m-flip,-158241.1800000001
20260320,3m,3m-flip,LONG,1,65,12:43,13:49,23219.7,23242.4,1475.5,178.33,1297.17,3m-flip,-156944.0100000001
20260320,5m,3m-flip,LONG,1,65,12:51,13:49,23225.7,23242.4,1085.5,178.35,907.15,3m-flip,-156036.8600000001
20260320,10m,3m-flip,LONG,1,65,13:11,13:49,23260.1,23242.4,-1150.5,178.45,-1328.95,3m-flip,-157365.8100000001
20260320,3m,3m-flip,SHORT,1,65,13:49,15:04,23242.4,23183.2,3848.0,495.09,3352.91,3m-flip,-154012.9000000001
20260320,5m,3m-flip,SHORT,1,65,14:01,15:04,23229.0,23183.2,2977.0,494.96,2482.04,3m-flip,-151530.8600000001
20260320,10m,3m-flip,SHORT,1,65,14:31,15:04,23203.5,23183.2,1319.5,494.71,824.79,3m-flip,-150706.0700000001
20260320,3m,EOD,LONG,1,65,15:04,15:24,23183.2,23144.5,-2515.5,335.91,-2851.41,EOD,-153557.4800000001
20260323,3m,3m-flip,LONG,1,65,11:10,12:19,22581.4,22519.8,-4004.0,174.49,-4178.49,3m-flip,-157735.9700000001
20260323,3m,3m-flip,SHORT,1,65,12:19,12:49,22519.8,22546.3,-1722.5,481.97,-2204.47,3m-flip,-159940.4400000001
20260323,3m,3m-flip,LONG,1,65,12:49,13:13,22546.3,22485.6,-3945.5,174.29,-4119.79,3m-flip,-164060.2300000001
20260323,3m,3m-flip,SHORT,1,65,13:13,13:43,22485.6,22552.7,-4361.5,481.7,-4843.2,3m-flip,-168903.4300000001
20260323,3m,3m-flip,LONG,1,65,13:43,14:34,22552.7,22514.2,-2502.5,174.39,-2676.89,3m-flip,-171580.32000000012
20260323,5m,3m-flip,LONG,1,65,13:46,14:34,22585.0,22514.2,-4602.0,174.48,-4776.48,3m-flip,-176356.80000000013
20260323,10m,3m-flip,LONG,1,65,13:51,14:34,22623.1,22514.2,-7078.5,174.59,-7253.09,3m-flip,-183609.89000000013
20260323,3m,3m-flip,SHORT,1,65,14:34,14:52,22514.2,22633.3,-7741.5,482.75,-8224.25,3m-flip,-191834.14000000013
20260323,5m,3m-flip,SHORT,1,65,14:36,14:52,22511.1,22633.3,-7943.0,482.72,-8425.72,3m-flip,-200259.86000000013
20260323,3m,3m-flip,LONG,1,65,14:52,15:07,22633.3,22496.8,-8872.5,174.57,-9047.07,3m-flip,-209306.93000000014
20260323,3m,EOD,SHORT,1,65,15:07,15:24,22496.8,22502.2,-351.0,327.74,-678.74,EOD,-209985.67000000013
20260323,10m,EOD,SHORT,1,65,15:21,15:24,22516.7,22502.2,942.5,327.94,614.56,EOD,-209371.11000000013
20260324,3m,3m-flip,SHORT,1,65,09:43,10:25,22742.9,22761.6,-1215.5,486.2,-1701.7,3m-flip,-211072.81000000014
20260324,3m,3m-flip,LONG,1,65,10:25,10:37,22761.6,22634.1,-8287.5,175.32,-8462.82,3m-flip,-219535.63000000015
20260324,3m,3m-flip,SHORT,1,65,10:37,11:19,22634.1,22715.0,-5258.5,484.7,-5743.2,3m-flip,-225278.83000000016
20260324,3m,3m-flip,LONG,1,65,11:19,13:07,22715.0,22923.0,13520.0,176.01,13343.99,3m-flip,-211934.84000000017
20260324,5m,3m-flip,LONG,1,65,11:41,13:07,22757.0,22923.0,10790.0,176.13,10613.87,3m-flip,-201320.97000000018
20260324,10m,3m-flip,LONG,1,65,12:31,13:07,22859.2,22923.0,4147.0,176.42,3970.58,3m-flip,-197350.3900000002
20260324,30m,3m-flip,LONG,1,65,13:01,13:07,22970.4,22923.0,-3081.0,176.73,-3257.73,3m-flip,-200608.1200000002
20260324,3m,3m-flip,SHORT,1,65,13:07,13:31,22923.0,23035.0,-7280.0,490.58,-7770.58,3m-flip,-208378.7000000002
20260324,3m,3m-flip,LONG,1,65,13:31,13:52,23035.0,22954.1,-5258.5,176.99,-5435.49,3m-flip,-213814.19000000018
20260324,3m,EOD,SHORT,1,65,13:52,15:24,22954.1,22940.0,916.5,333.39,583.11,EOD,-213231.0800000002
20260324,5m,EOD,SHORT,1,65,14:41,15:24,22876.8,22940.0,-4108.0,332.64,-4440.64,EOD,-217671.7200000002
20260325,3m,3m-flip,LONG,1,65,09:37,11:28,23220.0,23379.8,10387.0,178.71,10208.29,3m-flip,-207463.4300000002
20260325,5m,3m-flip,LONG,1,65,09:46,11:28,23271.2,23379.8,7059.0,178.86,6880.14,3m-flip,-200583.29000000018
20260325,10m,3m-flip,LONG,1,65,10:31,11:28,23307.8,23379.8,4680.0,178.96,4501.04,3m-flip,-196082.25000000017
20260325,30m,3m-flip,LONG,1,65,10:31,11:28,23307.8,23379.8,4680.0,178.96,4501.04,3m-flip,-191581.21000000017
20260325,3m,3m-flip,SHORT,1,65,11:28,12:10,23379.8,23400.0,-1313.0,498.5,-1811.5,3m-flip,-193392.71000000017
20260325,5m,3m-flip,SHORT,1,65,11:41,12:10,23348.6,23400.0,-3341.0,498.2,-3839.2,3m-flip,-197231.91000000018
20260325,3m,3m-flip,LONG,1,65,12:10,12:55,23400.0,23384.4,-1014.0,179.24,-1193.24,3m-flip,-198425.15000000017
20260325,5m,3m-flip,LONG,1,65,12:16,12:55,23435.0,23384.4,-3289.0,179.34,-3468.34,3m-flip,-201893.49000000017
20260325,3m,3m-flip,SHORT,1,65,12:55,13:37,23384.4,23430.0,-2964.0,498.84,-3462.84,3m-flip,-205356.33000000016
20260325,5m,3m-flip,SHORT,1,65,13:01,13:37,23377.7,23430.0,-3399.5,498.77,-3898.27,3m-flip,-209254.60000000015
20260325,3m,3m-flip,LONG,1,65,13:37,14:16,23430.0,23402.1,-1813.5,179.38,-1992.88,3m-flip,-211247.48000000016
20260325,5m,3m-flip,LONG,1,65,13:51,14:16,23451.0,23402.1,-3178.5,179.44,-3357.94,3m-flip,-214605.42000000016
20260325,3m,EOD,SHORT,1,65,14:16,15:24,23402.1,23288.6,7377.5,338.7,7038.8,EOD,-207566.62000000017
20260325,5m,EOD,SHORT,1,65,14:26,15:24,23333.6,23288.6,2925.0,338.04,2586.96,EOD,-204979.66000000018
20260325,10m,EOD,SHORT,1,65,14:31,15:24,23305.1,23288.6,1072.5,337.76,734.74,EOD,-204244.9200000002
20260327,3m,3m-flip,LONG,1,65,10:34,10:55,23024.2,22952.1,-4686.5,176.96,-4863.46,3m-flip,-209108.38000000018
20260327,3m,3m-flip,SHORT,1,65,10:55,12:31,22952.1,22959.0,-448.5,490.12,-938.62,3m-flip,-210047.00000000017
20260327,3m,3m-flip,LONG,1,65,12:31,13:34,22959.0,22926.8,-2093.0,176.71,-2269.71,3m-flip,-212316.71000000017
20260327,3m,EOD,SHORT,1,65,13:34,15:24,22926.8,22812.1,7455.5,332.76,7122.74,EOD,-205193.97000000018
20260330,3m,3m-flip,LONG,1,65,11:40,11:52,22511.2,22457.8,-3471.0,174.11,-3645.11,3m-flip,-208839.08000000016
20260330,3m,3m-flip,SHORT,1,65,11:52,12:04,22457.8,22550.5,-6025.5,481.41,-6506.91,3m-flip,-215345.99000000017
20260330,3m,3m-flip,LONG,1,65,12:04,12:55,22550.5,22495.0,-3607.5,174.33,-3781.83,3m-flip,-219127.82000000015
20260330,5m,3m-flip,LONG,1,65,12:06,12:55,22566.0,22495.0,-4615.0,174.38,-4789.38,3m-flip,-223917.20000000016
20260330,3m,EOD,SHORT,1,65,12:55,15:24,22495.0,22330.0,10725.0,327.24,10397.76,EOD,-213519.44000000015
20260330,5m,EOD,SHORT,1,65,13:31,15:24,22474.0,22330.0,9360.0,327.03,9032.97,EOD,-204486.47000000015
20260401,3m,3m-flip,LONG,1,65,11:34,11:52,22908.0,22872.0,-2340.0,176.4,-2516.4,3m-flip,-207002.87000000014
20260401,3m,3m-flip,SHORT,1,65,11:52,12:04,22872.0,22958.9,-5648.5,489.34,-6137.84,3m-flip,-213140.71000000014
20260401,3m,3m-flip,LONG,1,65,12:04,13:22,22958.9,22947.4,-747.5,176.76,-924.26,3m-flip,-214064.97000000015
20260401,5m,3m-flip,LONG,1,65,12:06,13:22,22952.1,22947.4,-305.5,176.74,-482.24,3m-flip,-214547.21000000014
20260401,3m,3m-flip,SHORT,1,65,13:22,14:13,22947.4,22850.9,6272.5,489.03,5783.47,3m-flip,-208763.74000000014
20260401,5m,3m-flip,SHORT,1,65,13:26,14:13,22908.5,22850.9,3744.0,488.66,3255.34,3m-flip,-205508.40000000014
20260401,3m,3m-flip,LONG,1,65,14:13,14:40,22850.9,22785.0,-4283.5,176.0,-4459.5,3m-flip,-209967.90000000014
20260401,3m,EOD,SHORT,1,65,14:40,15:24,22785.0,22800.0,-975.0,331.36,-1306.36,EOD,-211274.26000000013
20260402,3m,3m-flip,LONG,1,65,11:52,14:43,22335.0,22657.3,20949.5,174.19,20775.31,3m-flip,-190498.95000000013
20260402,5m,3m-flip,LONG,1,65,12:31,14:43,22378.0,22657.3,18154.5,174.31,17980.19,3m-flip,-172518.76000000013
20260402,10m,3m-flip,LONG,1,65,12:41,14:43,22430.0,22657.3,14774.5,174.45,14600.05,3m-flip,-157918.71000000014
20260402,30m,3m-flip,LONG,1,65,13:31,14:43,22586.0,22657.3,4634.5,174.89,4459.61,3m-flip,-153459.10000000015
20260402,3m,3m-flip,SHORT,1,65,14:43,15:07,22657.3,22740.8,-5427.5,485.17,-5912.67,3m-flip,-159371.77000000016
20260402,5m,3m-flip,SHORT,1,65,14:46,15:07,22652.0,22740.8,-5772.0,485.12,-6257.12,3m-flip,-165628.89000000016
20260402,3m,EOD,LONG,1,65,15:07,15:24,22740.8,22736.0,-312.0,330.72,-642.72,EOD,-166271.61000000016
20260402,5m,EOD,LONG,1,65,15:11,15:24,22795.0,22736.0,-3835.0,330.87,-4165.87,EOD,-170437.48000000016
20260406,3m,3m-flip,LONG,1,65,11:40,12:37,22702.0,22740.0,2470.0,175.45,2294.55,3m-flip,-168142.93000000017
20260406,5m,3m-flip,LONG,1,65,12:26,12:37,22790.6,22740.0,-3289.0,175.7,-3464.7,3m-flip,-171607.63000000018
20260406,3m,3m-flip,SHORT,1,65,12:37,12:52,22740.0,22865.0,-8125.0,487.17,-8612.17,3m-flip,-180219.8000000002
20260406,3m,EOD,LONG,1,65,12:52,15:24,22865.0,23045.2,11713.0,334.05,11378.95,EOD,-168840.85000000018
20260406,30m,EOD,LONG,1,65,13:31,15:24,22976.0,23045.2,4498.0,334.37,4163.63,EOD,-164677.22000000018
20260407,3m,3m-flip,LONG,1,65,10:19,10:55,22995.9,22935.0,-3958.5,176.83,-4135.33,3m-flip,-168812.55000000016
20260407,5m,3m-flip,LONG,1,65,10:21,10:55,22995.4,22935.0,-3926.0,176.83,-4102.83,3m-flip,-172915.38000000015
20260407,10m,3m-flip,LONG,1,65,10:21,10:55,22995.4,22935.0,-3926.0,176.83,-4102.83,3m-flip,-177018.21000000014
20260407,3m,3m-flip,SHORT,1,65,10:55,11:28,22935.0,22984.0,-3185.0,490.19,-3675.19,3m-flip,-180693.40000000014
20260407,5m,3m-flip,SHORT,1,65,11:06,11:28,22912.4,22984.0,-4654.0,489.97,-5143.97,3m-flip,-185837.37000000014
20260407,3m,3m-flip,LONG,1,65,11:28,12:13,22984.0,22975.0,-585.0,176.91,-761.91,3m-flip,-186599.28000000014
20260407,5m,3m-flip,LONG,1,65,12:01,12:13,23025.6,22975.0,-3289.0,177.03,-3466.03,3m-flip,-190065.31000000014
20260407,3m,3m-flip,SHORT,1,65,12:13,13:19,22975.0,23013.0,-2470.0,490.86,-2960.86,3m-flip,-193026.17000000013
20260407,3m,3m-flip,LONG,1,65,13:19,14:01,23013.0,23027.8,962.0,177.14,784.86,3m-flip,-192241.31000000014
20260407,3m,3m-flip,SHORT,1,65,14:01,14:58,23027.8,23139.0,-7228.0,492.59,-7720.59,3m-flip,-199961.90000000014
20260407,3m,EOD,LONG,1,65,14:58,15:24,23139.0,23153.7,955.5,335.88,619.62,EOD,-199342.28000000014
20260408,3m,3m-flip,LONG,1,65,10:49,11:58,23997.6,23995.0,-169.0,182.65,-351.65,3m-flip,-199693.93000000014
20260408,5m,3m-flip,LONG,1,65,11:01,11:58,24034.4,23995.0,-2561.0,182.75,-2743.75,3m-flip,-202437.68000000014
20260408,3m,3m-flip,SHORT,1,65,11:58,12:52,23995.0,24004.3,-604.5,510.27,-1114.77,3m-flip,-203552.45000000013
20260408,5m,3m-flip,SHORT,1,65,12:36,12:52,23961.0,24004.3,-2814.5,509.94,-3324.44,3m-flip,-206876.89000000013
20260408,3m,3m-flip,LONG,1,65,12:52,14:16,24004.3,24016.1,767.0,182.73,584.27,3m-flip,-206292.62000000014
20260408,5m,3m-flip,LONG,1,65,13:01,14:16,24016.0,24016.1,6.5,182.76,-176.26,3m-flip,-206468.88000000015
20260408,3m,3m-flip,SHORT,1,65,14:16,14:37,24016.1,24048.8,-2125.5,510.9,-2636.4,3m-flip,-209105.28000000014
20260408,3m,EOD,LONG,1,65,14:37,15:24,24048.8,24057.7,578.5,347.16,231.34,EOD,-208873.94000000015
20260409,3m,3m-flip,LONG,1,65,11:55,12:49,23940.8,23872.0,-4472.0,182.14,-4654.14,3m-flip,-213528.08000000016
20260409,3m,3m-flip,SHORT,1,65,12:49,14:58,23872.0,23820.0,3380.0,507.3,2872.7,3m-flip,-210655.38000000015
20260409,3m,EOD,LONG,1,65,14:58,15:24,23820.0,23862.0,2730.0,344.63,2385.37,EOD,-208270.01000000015
20260409,5m,EOD,LONG,1,65,15:06,15:24,23843.0,23862.0,1235.0,344.69,890.31,EOD,-207379.70000000016
20260409,10m,EOD,LONG,1,65,15:11,15:24,23871.0,23862.0,-585.0,344.77,-929.77,EOD,-208309.47000000015
20260410,3m,3m-flip,LONG,1,65,10:25,11:49,24068.1,24010.1,-3770.0,182.89,-3952.89,3m-flip,-212262.36000000016
20260410,3m,3m-flip,SHORT,1,65,11:49,12:07,24010.1,24058.0,-3113.5,510.92,-3624.42,3m-flip,-215886.78000000017
20260410,3m,3m-flip,LONG,1,65,12:07,14:19,24058.0,24035.0,-1495.0,182.93,-1677.93,3m-flip,-217564.71000000017
20260410,5m,3m-flip,LONG,1,65,14:01,14:19,24085.0,24035.0,-3250.0,183.01,-3433.01,3m-flip,-220997.72000000018
20260410,3m,3m-flip,SHORT,1,65,14:19,14:55,24035.0,24045.1,-656.5,511.04,-1167.54,3m-flip,-222165.26000000018
20260410,5m,3m-flip,SHORT,1,65,14:21,14:55,24042.5,24045.1,-169.0,511.12,-680.12,3m-flip,-222845.38000000018
20260410,3m,EOD,LONG,1,65,14:55,15:24,24045.1,24110.0,4218.5,347.66,3870.84,EOD,-218974.54000000018
20260410,5m,EOD,LONG,1,65,15:06,15:24,24097.2,24110.0,832.0,347.81,484.19,EOD,-218490.35000000018
20260410,10m,EOD,LONG,1,65,15:11,15:24,24115.0,24110.0,-325.0,347.86,-672.86,EOD,-219163.21000000017
20260413,3m,3m-flip,LONG,1,65,10:25,12:58,23758.0,23840.0,5330.0,181.53,5148.47,3m-flip,-214014.74000000017
20260413,5m,3m-flip,LONG,1,65,11:51,12:58,23833.0,23840.0,455.0,181.74,273.26,3m-flip,-213741.48000000016
20260413,10m,3m-flip,LONG,1,65,12:31,12:58,23869.9,23840.0,-1943.5,181.85,-2125.35,3m-flip,-215866.83000000016
20260413,3m,3m-flip,SHORT,1,65,12:58,13:34,23840.0,23879.0,-2535.0,507.56,-3042.56,3m-flip,-218909.39000000016
20260413,5m,3m-flip,SHORT,1,65,13:06,13:34,23825.0,23879.0,-3510.0,507.42,-4017.42,3m-flip,-222926.81000000017
20260413,3m,3m-flip,LONG,1,65,13:34,14:13,23879.0,23861.1,-1163.5,181.93,-1345.43,3m-flip,-224272.24000000017
20260413,5m,3m-flip,LONG,1,65,13:56,14:13,23914.6,23861.1,-3477.5,182.03,-3659.53,3m-flip,-227931.77000000016
20260413,30m,3m-flip,LONG,1,65,14:01,14:13,23916.2,23861.1,-3581.5,182.04,-3763.54,3m-flip,-231695.31000000017
20260413,3m,3m-flip,SHORT,1,65,14:13,14:34,23861.1,23910.0,-3178.5,508.07,-3686.57,3m-flip,-235381.88000000018
20260413,3m,3m-flip,LONG,1,65,14:34,15:10,23910.0,23869.3,-2645.5,182.05,-2827.55,3m-flip,-238209.43000000017
20260413,3m,EOD,SHORT,1,65,15:10,15:24,23869.3,23847.0,1449.5,344.77,1104.73,EOD,-237104.70000000016
20260413,5m,EOD,SHORT,1,65,15:16,15:24,23870.0,23847.0,1495.0,344.78,1150.22,EOD,-235954.48000000016
