date,opt_type,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20260120,PE,25550,2026-01-20 11:30:00.505000+05:30,2026-01-20 11:35:01.115000+05:30,93.5,97.85,65,-282.75,61.74,-344.49,MidExit,2026-01
20260120,PE,25550,2026-01-20 11:40:00.755000+05:30,2026-01-20 11:45:08.168000+05:30,91.45,90.0,65,94.25,61.26,32.99,MidExit,2026-01
20260120,PE,25550,2026-01-20 11:50:00.944000+05:30,2026-01-20 11:55:50.416000+05:30,86.6,81.05,65,360.75,60.39,300.36,MidExit,2026-01
20260120,PE,25550,2026-01-20 13:00:01.069000+05:30,2026-01-20 13:05:01.576000+05:30,116.0,122.8,65,-442.0,65.29,-507.29,MidExit,2026-01
20260120,PE,25550,2026-01-20 14:30:01.486000+05:30,2026-01-20 14:35:00.981000+05:30,151.6,158.8,65,-468.0,70.79,-538.79,MidExit,2026-01
20260121,CE,25150,2026-01-21 09:50:09.413000+05:30,2026-01-21 09:56:57.254000+05:30,205.65,201.15,65,292.5,78.78,213.72,MidExit,2026-01
20260121,CE,25150,2026-01-21 10:00:00.112000+05:30,2026-01-21 10:05:00.171000+05:30,178.75,183.45,65,-305.5,74.9,-380.4,MidExit,2026-01
20260121,CE,25150,2026-01-21 10:20:00.122000+05:30,2026-01-21 10:30:02.064000+05:30,175.9,150.65,65,1641.25,73.58,1567.67,MidExit,2026-01
20260121,CE,25150,2026-01-21 10:35:02.231000+05:30,2026-01-21 10:50:01.983000+05:30,148.5,121.05,65,1784.25,69.29,1714.96,MidExit,2026-01
20260121,CE,25150,2026-01-21 10:55:00.063000+05:30,2026-01-21 11:00:00.746000+05:30,105.4,116.95,65,-750.75,63.79,-814.54,MidExit,2026-01
20260121,CE,25150,2026-01-21 13:20:01.133000+05:30,2026-01-21 13:25:00.401000+05:30,235.9,225.9,65,650.0,83.28,566.72,MidExit,2026-01
20260121,CE,25150,2026-01-21 13:30:00.669000+05:30,2026-01-21 13:37:21.896000+05:30,220.8,214.4,65,416.0,81.06,334.94,MidExit,2026-01
20260121,CE,25150,2026-01-21 13:55:00.126000+05:30,2026-01-21 14:05:26.871000+05:30,193.25,182.0,65,731.25,76.67,654.58,MidExit,2026-01
20260121,CE,25150,2026-01-21 14:10:00.259000+05:30,2026-01-21 14:15:23.161000+05:30,175.0,173.9,65,71.5,74.15,-2.65,MidExit,2026-01
20260121,CE,25150,2026-01-21 14:30:00.115000+05:30,2026-01-21 14:35:00.785000+05:30,155.7,183.65,65,-1816.75,72.03,-1888.78,MidExit,2026-01
20260121,CE,25150,2026-01-21 15:15:00.810000+05:30,2026-01-21 15:20:00.464000+05:30,165.0,166.35,65,-87.75,72.68,-160.43,MidExit,2026-01
20260121,PE,25150,2026-01-21 11:15:01.178000+05:30,2026-01-21 11:21:00.043000+05:30,186.1,187.15,65,-68.25,75.93,-144.18,MidExit,2026-01
20260121,PE,25150,2026-01-21 11:58:21.259000+05:30,2026-01-21 12:10:00.314000+05:30,181.3,153.45,65,1810.25,74.34,1735.91,MidExit,2026-01
20260121,PE,25150,2026-01-21 12:15:00.969000+05:30,2026-01-21 12:22:07.561000+05:30,143.45,137.35,65,396.5,69.14,327.36,MidExit,2026-01
20260121,PE,25150,2026-01-21 12:25:00.839000+05:30,2026-01-21 12:30:00.891000+05:30,124.65,148.1,65,-1524.25,67.11,-1591.36,MidExit,2026-01
20260121,PE,25150,2026-01-21 12:40:00.051000+05:30,2026-01-21 12:45:00.788000+05:30,112.4,115.8,65,-221.0,64.63,-285.63,MidExit,2026-01
20260121,PE,25150,2026-01-21 12:50:01.382000+05:30,2026-01-21 12:55:01.080000+05:30,100.05,102.65,65,-169.0,62.7,-231.7,MidExit,2026-01
20260121,PE,25150,2026-01-21 15:05:00.296000+05:30,2026-01-21 15:10:01.178000+05:30,126.6,140.0,65,-871.0,67.11,-938.11,MidExit,2026-01
20260122,CE,25350,2026-01-22 10:05:00.210000+05:30,2026-01-22 10:11:07.679000+05:30,168.25,172.45,65,-273.0,73.27,-346.27,MidExit,2026-01
20260122,CE,25350,2026-01-22 10:20:00.231000+05:30,2026-01-22 10:25:00.587000+05:30,147.6,152.0,65,-286.0,70.09,-356.09,MidExit,2026-01
20260122,CE,25350,2026-01-22 10:30:00.573000+05:30,2026-01-22 10:35:00.701000+05:30,121.8,128.05,65,-406.25,66.16,-472.41,MidExit,2026-01
