date,entry_bar,exit_bar,hold_bars,direction,atm_strike,entry_ce,entry_pe,entry_fut,exit_ce,exit_pe,exit_fut,entry_spread,exit_spread,lot_size,gross_pnl,charges,net_pnl,exit_reason,month
20260324,2026-03-24 10:51:00+05:30,2026-03-24 10:53:00+05:30,2,-1 (long synth),52600,632.85,1203.7,52079.0,618.1,1232.0,51988.0,-49.85,-1.9,30,1438.5,1157.91,280.59,Revert,2026-03
20260324,2026-03-24 10:56:00+05:30,2026-03-24 11:00:00+05:30,4,+1 (short synth),52600,613.15,1231.0,51951.4,595.0,1259.75,51932.0,30.75,3.25,30,825.0,1156.28,-331.28,Revert,2026-03
20260324,2026-03-24 11:10:00+05:30,2026-03-24 11:24:00+05:30,14,+1 (short synth),52600,619.8,1183.45,52010.0,615.5,1211.7,52000.0,26.35,3.8,30,676.5,1154.37,-477.87,Revert,2026-03
20260324,2026-03-24 11:25:00+05:30,2026-03-24 11:35:00+05:30,10,-1 (long synth),52600,639.9,1225.55,52062.0,664.6,1110.0,52152.8,-47.65,1.8,30,1483.5,1159.68,323.82,Revert,2026-03
20260324,2026-03-24 11:47:00+05:30,2026-03-24 11:57:00+05:30,10,+1 (short synth),52600,679.45,1104.05,52141.8,702.45,1062.85,52240.4,33.6,-0.8,30,1032.0,1155.2,-123.2,Revert,2026-03
20260324,2026-03-24 12:15:00+05:30,2026-03-24 12:16:00+05:30,1,+1 (short synth),52600,621.8,1170.65,52025.6,622.2,1172.75,52048.4,25.55,1.05,30,735.0,1153.87,-418.87,Revert,2026-03
20260324,2026-03-24 12:30:00+05:30,2026-03-24 12:33:00+05:30,3,-1 (long synth),52600,735.45,999.1,52369.2,808.1,906.35,52496.8,-32.85,4.95,30,1134.0,1155.59,-21.59,Revert,2026-03
20260324,2026-03-24 12:39:00+05:30,2026-03-24 12:40:00+05:30,1,+1 (short synth),52600,910.7,840.0,52636.8,912.85,840.35,52670.4,33.9,2.1,30,954.0,1161.29,-207.29,Revert,2026-03
20260401,2026-04-01 09:35:00+05:30,2026-04-01 09:39:00+05:30,4,+1 (short synth),52000,1558.1,1743.55,51780.0,1540.95,1785.45,51753.2,34.55,2.3,30,967.5,1257.09,-289.59,Revert,2026-04
20260401,2026-04-01 09:40:00+05:30,2026-04-01 09:41:00+05:30,1,+1 (short synth),52000,1574.95,1749.95,51800.0,1576.25,1707.1,51867.4,25.0,1.75,30,697.5,1259.09,-561.59,Revert,2026-04
20260401,2026-04-01 09:43:00+05:30,2026-04-01 10:13:00+05:30,30,+1 (short synth),52000,1547.05,1760.65,51750.0,1511.65,1720.55,51738.8,36.4,52.3,30,-477.0,1257.01,-1734.01,MaxHold,2026-04
20260401,2026-04-01 10:13:00+05:30,2026-04-01 10:31:00+05:30,18,+1 (short synth),52000,1511.65,1720.55,51738.8,1408.05,1853.3,51550.0,52.3,4.75,30,1426.5,1251.45,175.05,Revert,2026-04
20260401,2026-04-01 10:32:00+05:30,2026-04-01 10:33:00+05:30,1,+1 (short synth),52000,1419.3,1840.0,51532.8,1396.65,1875.75,51525.6,46.5,-4.7,30,1536.0,1249.87,286.13,Revert,2026-04
20260401,2026-04-01 10:42:00+05:30,2026-04-01 10:53:00+05:30,11,+1 (short synth),52000,1390.0,1863.9,51500.0,1422.0,1836.65,51580.4,26.1,4.95,30,634.5,1248.93,-614.43,Revert,2026-04
20260401,2026-04-01 10:56:00+05:30,2026-04-01 11:22:00+05:30,26,+1 (short synth),52000,1401.25,1865.15,51504.0,1456.0,1780.0,51671.2,32.1,4.8,30,819.0,1249.89,-430.89,Revert,2026-04
20260401,2026-04-01 11:27:00+05:30,2026-04-01 11:32:00+05:30,5,+1 (short synth),52000,1465.75,1770.05,51657.2,1490.0,1750.0,51735.0,38.5,5.0,30,1005.0,1250.32,-245.32,Revert,2026-04
20260401,2026-04-01 11:33:00+05:30,2026-04-01 11:35:00+05:30,2,+1 (short synth),52000,1499.1,1749.35,51713.0,1497.4,1750.0,51743.2,36.75,4.2,30,976.5,1252.17,-275.67,Revert,2026-04
20260401,2026-04-01 11:36:00+05:30,2026-04-01 12:06:00+05:30,30,+1 (short synth),52000,1491.5,1759.9,51700.4,1593.35,1615.05,51930.0,31.2,48.3,30,-513.0,1252.16,-1765.16,MaxHold,2026-04
20260401,2026-04-01 12:06:00+05:30,2026-04-01 12:17:00+05:30,11,+1 (short synth),52000,1593.35,1615.05,51930.0,1618.35,1589.2,52028.0,48.3,1.15,30,1414.5,1253.01,161.49,Revert,2026-04
20260401,2026-04-01 12:18:00+05:30,2026-04-01 12:48:00+05:30,30,+1 (short synth),52000,1622.5,1586.25,52004.4,1722.0,1461.75,52249.2,31.85,11.05,30,624.0,1254.3,-630.3,MaxHold,2026-04
20260401,2026-04-01 12:51:00+05:30,2026-04-01 13:21:00+05:30,30,+1 (short synth),52000,1710.0,1488.45,52190.2,1689.25,1482.25,52167.0,31.35,40.0,30,-259.5,1256.72,-1516.22,MaxHold,2026-04
20260401,2026-04-01 13:21:00+05:30,2026-04-01 13:30:00+05:30,9,+1 (short synth),52000,1689.25,1482.25,52167.0,1632.0,1552.0,52079.6,40.0,0.4,30,1188.0,1254.41,-66.41,Revert,2026-04
20260401,2026-04-01 13:34:00+05:30,2026-04-01 13:39:00+05:30,5,+1 (short synth),52000,1623.0,1565.8,52020.0,1634.4,1568.2,52071.0,37.2,-4.8,30,1260.0,1253.14,6.86,Revert,2026-04
20260401,2026-04-01 13:51:00+05:30,2026-04-01 13:56:00+05:30,5,+1 (short synth),52000,1555.0,1655.6,51870.0,1588.8,1639.5,51948.0,29.4,1.3,30,843.0,1252.14,-409.14,Revert,2026-04
20260401,2026-04-01 13:58:00+05:30,2026-04-01 13:59:00+05:30,1,+1 (short synth),52000,1580.2,1639.6,51911.2,1566.0,1658.5,51904.8,29.4,2.7,30,801.0,1253.5,-452.5,Revert,2026-04
20260401,2026-04-01 14:08:00+05:30,2026-04-01 14:14:00+05:30,6,+1 (short synth),52000,1612.7,1610.4,51975.0,1643.95,1567.05,52077.2,27.3,-0.3,30,828.0,1254.82,-426.82,Revert,2026-04
20260401,2026-04-01 14:31:00+05:30,2026-04-01 14:45:00+05:30,14,+1 (short synth),52000,1622.75,1600.05,51983.2,1525.0,1711.75,51814.0,39.5,-0.75,30,1207.5,1254.93,-47.43,Revert,2026-04
20260401,2026-04-01 14:46:00+05:30,2026-04-01 14:56:00+05:30,10,+1 (short synth),52000,1513.0,1722.35,51751.0,1544.35,1687.65,51851.8,39.65,4.9,30,1042.5,1251.88,-209.38,Revert,2026-04
20260401,2026-04-01 15:00:00+05:30,2026-04-01 15:03:00+05:30,3,+1 (short synth),52000,1545.05,1664.15,51835.0,1495.5,1723.6,51773.2,45.9,-1.3,30,1416.0,1251.45,164.55,Revert,2026-04
20260401,2026-04-01 15:05:00+05:30,2026-04-01 15:12:00+05:30,7,+1 (short synth),52000,1505.25,1716.35,51760.2,1512.85,1713.55,51797.6,28.7,1.7,30,810.0,1251.06,-441.06,Revert,2026-04
20260401,2026-04-01 15:13:00+05:30,2026-04-01 15:19:00+05:30,6,+1 (short synth),52000,1512.25,1713.6,51770.0,1496.05,1717.75,51775.0,28.65,3.3,30,760.5,1251.53,-491.03,Revert,2026-04
20260402,2026-04-02 09:31:00+05:30,2026-04-02 09:32:00+05:30,1,+1 (short synth),50400,1759.4,1680.95,50444.0,1742.3,1709.0,50434.0,34.45,-0.7,30,1054.5,1244.24,-189.74,Revert,2026-04
20260402,2026-04-02 09:39:00+05:30,2026-04-02 09:45:00+05:30,6,+1 (short synth),50400,1789.6,1659.1,50505.0,1777.9,1673.5,50500.0,25.5,4.4,30,633.0,1245.87,-612.87,Revert,2026-04
20260402,2026-04-02 09:46:00+05:30,2026-04-02 09:51:00+05:30,5,+1 (short synth),50400,1759.0,1689.55,50436.6,1755.0,1701.65,50449.6,32.85,3.75,30,873.0,1244.7,-371.7,Revert,2026-04
20260402,2026-04-02 09:54:00+05:30,2026-04-02 10:24:00+05:30,30,+1 (short synth),50400,1736.75,1739.4,50361.8,1685.4,1774.2,50294.2,35.55,17.0,30,556.5,1245.39,-688.89,MaxHold,2026-04
20260402,2026-04-02 10:25:00+05:30,2026-04-02 10:32:00+05:30,7,+1 (short synth),50400,1701.95,1760.05,50311.0,1693.7,1744.05,50345.4,30.9,4.25,30,799.5,1243.52,-444.02,Revert,2026-04
20260402,2026-04-02 10:35:00+05:30,2026-04-02 10:38:00+05:30,3,+1 (short synth),50400,1672.0,1765.55,50264.4,1685.95,1752.0,50334.6,42.05,-0.65,30,1281.0,1240.99,40.01,Revert,2026-04
20260402,2026-04-02 10:43:00+05:30,2026-04-02 10:45:00+05:30,2,+1 (short synth),50400,1696.65,1739.15,50329.0,1688.5,1748.55,50342.8,28.5,-2.85,30,940.5,1241.96,-301.46,Revert,2026-04
20260402,2026-04-02 10:46:00+05:30,2026-04-02 10:49:00+05:30,3,+1 (short synth),50400,1671.85,1749.0,50280.2,1641.0,1795.0,50244.2,42.65,1.8,30,1225.5,1240.07,-14.57,Revert,2026-04
20260402,2026-04-02 10:50:00+05:30,2026-04-02 10:53:00+05:30,3,+1 (short synth),50400,1623.65,1798.3,50200.0,1665.35,1801.0,50260.0,25.35,4.35,30,630.0,1238.78,-608.78,Revert,2026-04
20260402,2026-04-02 10:54:00+05:30,2026-04-02 11:06:00+05:30,12,+1 (short synth),50400,1669.15,1756.75,50269.6,1689.5,1727.1,50363.2,42.8,-0.8,30,1308.0,1240.25,67.75,Revert,2026-04
20260402,2026-04-02 11:14:00+05:30,2026-04-02 11:21:00+05:30,7,+1 (short synth),50400,1689.85,1739.6,50320.6,1684.2,1746.65,50335.0,29.65,2.55,30,813.0,1241.37,-428.37,Revert,2026-04
20260402,2026-04-02 11:24:00+05:30,2026-04-02 11:26:00+05:30,2,+1 (short synth),50400,1696.45,1748.75,50320.0,1692.6,1751.6,50345.6,27.7,-4.6,30,969.0,1242.48,-273.48,Revert,2026-04
20260402,2026-04-02 11:27:00+05:30,2026-04-02 11:33:00+05:30,6,+1 (short synth),50400,1692.15,1753.65,50301.2,1679.6,1763.45,50313.8,37.3,2.35,30,1048.5,1242.2,-193.7,Revert,2026-04
20260402,2026-04-02 11:34:00+05:30,2026-04-02 11:45:00+05:30,11,+1 (short synth),50400,1679.4,1763.05,50290.0,1690.3,1761.0,50332.8,26.35,-3.5,30,895.5,1241.77,-346.27,Revert,2026-04
20260402,2026-04-02 11:46:00+05:30,2026-04-02 11:50:00+05:30,4,+1 (short synth),50400,1699.4,1754.5,50316.8,1710.3,1740.3,50365.8,28.1,4.2,30,717.0,1243.04,-526.04,Revert,2026-04
20260402,2026-04-02 11:51:00+05:30,2026-04-02 11:53:00+05:30,2,+1 (short synth),50400,1703.55,1739.6,50329.0,1700.95,1745.05,50353.4,34.95,2.5,30,973.5,1242.49,-268.99,Revert,2026-04
20260402,2026-04-02 11:54:00+05:30,2026-04-02 12:02:00+05:30,8,+1 (short synth),50400,1693.9,1736.85,50324.4,1693.4,1742.0,50352.2,32.65,-0.8,30,1003.5,1241.53,-238.03,Revert,2026-04
20260402,2026-04-02 12:03:00+05:30,2026-04-02 12:09:00+05:30,6,+1 (short synth),50400,1708.55,1728.5,50350.0,1677.0,1756.9,50320.0,30.05,0.1,30,898.5,1242.41,-343.91,Revert,2026-04
20260402,2026-04-02 12:10:00+05:30,2026-04-02 12:12:00+05:30,2,+1 (short synth),50400,1684.4,1754.0,50300.0,1690.0,1736.0,50350.6,30.4,3.4,30,810.0,1241.65,-431.65,Revert,2026-04
20260402,2026-04-02 12:14:00+05:30,2026-04-02 12:21:00+05:30,7,+1 (short synth),50400,1688.5,1739.8,50316.4,1653.5,1778.95,50279.0,32.3,-4.45,30,1102.5,1241.21,-138.71,Revert,2026-04
20260402,2026-04-02 12:23:00+05:30,2026-04-02 12:24:00+05:30,1,+1 (short synth),50400,1674.4,1761.7,50276.4,1687.5,1754.7,50330.0,36.3,2.8,30,1005.0,1241.09,-236.09,Revert,2026-04
20260402,2026-04-02 12:25:00+05:30,2026-04-02 12:55:00+05:30,30,+1 (short synth),50400,1688.5,1758.6,50280.0,1815.0,1630.0,50534.0,49.9,51.0,30,-33.0,1241.93,-1274.93,MaxHold,2026-04
20260402,2026-04-02 12:55:00+05:30,2026-04-02 13:25:00+05:30,30,+1 (short synth),50400,1815.0,1630.0,50534.0,1936.45,1555.0,50742.4,51.0,39.05,30,358.5,1246.1,-887.6,MaxHold,2026-04
20260402,2026-04-02 13:25:00+05:30,2026-04-02 13:55:00+05:30,30,+1 (short synth),50400,1936.45,1555.0,50742.4,2121.0,1415.5,51066.4,39.05,39.1,30,-1.5,1252.95,-1254.45,MaxHold,2026-04
20260402,2026-04-02 13:55:00+05:30,2026-04-02 14:01:00+05:30,6,+1 (short synth),50400,2121.0,1415.5,51066.4,2142.2,1382.3,51157.8,39.1,2.1,30,1110.0,1261.67,-151.67,Revert,2026-04
20260402,2026-04-02 14:02:00+05:30,2026-04-02 14:09:00+05:30,7,+1 (short synth),50400,2136.45,1393.95,51100.0,2190.0,1368.45,51222.0,42.5,-0.45,30,1288.5,1261.81,26.69,Revert,2026-04
20260402,2026-04-02 14:23:00+05:30,2026-04-02 14:27:00+05:30,4,+1 (short synth),50400,2327.65,1253.7,51447.2,2310.45,1242.7,51470.0,26.75,-2.25,30,870.0,1271.34,-401.34,Revert,2026-04
20260402,2026-04-02 14:36:00+05:30,2026-04-02 14:39:00+05:30,3,+1 (short synth),50400,2374.2,1237.15,51470.2,2234.85,1296.4,51339.4,66.85,-0.95,30,2034.0,1273.86,760.14,Revert,2026-04
20260402,2026-04-02 14:40:00+05:30,2026-04-02 14:51:00+05:30,11,+1 (short synth),50400,2257.95,1293.9,51335.2,2332.4,1240.6,51495.6,28.85,-3.8,30,979.5,1267.33,-287.83,Revert,2026-04
20260402,2026-04-02 14:55:00+05:30,2026-04-02 14:57:00+05:30,2,+1 (short synth),50400,2330.0,1250.4,51452.0,2332.0,1251.05,51484.6,27.6,-3.65,30,937.5,1271.35,-333.85,Revert,2026-04
20260402,2026-04-02 14:59:00+05:30,2026-04-02 15:03:00+05:30,4,+1 (short synth),50400,2331.2,1240.55,51459.8,2396.7,1194.65,51605.8,30.85,-3.75,30,1038.0,1270.87,-232.87,Revert,2026-04
20260402,2026-04-02 15:05:00+05:30,2026-04-02 15:07:00+05:30,2,+1 (short synth),50400,2485.0,1137.0,51722.8,2554.2,1098.85,51855.0,25.2,0.35,30,745.5,1278.92,-533.42,Revert,2026-04
20260402,2026-04-02 15:08:00+05:30,2026-04-02 15:17:00+05:30,9,-1 (long synth),50400,2563.95,1079.4,51944.6,2603.9,1070.55,51928.4,-60.05,4.95,30,1950.0,1284.21,665.79,Revert,2026-04
20260402,2026-04-02 15:18:00+05:30,2026-04-02 15:21:00+05:30,3,+1 (short synth),50400,2593.4,1081.95,51882.8,2507.8,1120.35,51789.0,28.65,-1.55,30,906.0,1285.43,-379.43,Revert,2026-04
20260402,2026-04-02 15:22:00+05:30,2026-04-02 15:23:00+05:30,1,-1 (long synth),50400,2467.9,1128.75,51781.6,2507.05,1130.05,51777.0,-42.45,0.0,30,1273.5,1278.11,-4.61,Revert,2026-04
20260406,2026-04-06 09:43:00+05:30,2026-04-06 09:46:00+05:30,3,-1 (long synth),51600,1740.8,1544.75,51822.6,1786.4,1515.0,51871.8,-26.55,-0.4,30,784.5,1256.67,-472.17,Revert,2026-04
20260406,2026-04-06 10:08:00+05:30,2026-04-06 10:10:00+05:30,2,-1 (long synth),51600,1671.55,1604.1,51692.6,1623.2,1620.85,51605.0,-25.15,-2.65,30,675.0,1253.75,-578.75,Revert,2026-04
20260406,2026-04-06 10:14:00+05:30,2026-04-06 10:18:00+05:30,4,+1 (short synth),51600,1696.5,1538.65,51730.4,1659.2,1588.45,51674.2,27.45,-3.45,30,927.0,1251.51,-324.51,Revert,2026-04
20260406,2026-04-06 10:46:00+05:30,2026-04-06 10:49:00+05:30,3,+1 (short synth),51600,1778.1,1474.8,51870.6,1777.0,1474.1,51899.4,32.7,3.5,30,876.0,1255.16,-379.16,Revert,2026-04
20260406,2026-04-06 10:50:00+05:30,2026-04-06 10:53:00+05:30,3,+1 (short synth),51600,1790.0,1464.5,51900.0,1723.95,1522.95,51800.0,25.5,1.0,30,735.0,1255.78,-520.78,Revert,2026-04
20260406,2026-04-06 10:56:00+05:30,2026-04-06 11:01:00+05:30,5,+1 (short synth),51600,1756.15,1490.3,51837.2,1720.0,1537.1,51780.0,28.65,2.9,30,772.5,1254.13,-481.63,Revert,2026-04
20260406,2026-04-06 11:21:00+05:30,2026-04-06 11:45:00+05:30,24,+1 (short synth),51600,1735.0,1520.8,51786.0,1742.1,1508.5,51830.0,28.2,3.6,30,738.0,1253.93,-515.93,Revert,2026-04
20260406,2026-04-06 11:46:00+05:30,2026-04-06 11:50:00+05:30,4,+1 (short synth),51600,1765.5,1491.2,51843.8,1776.2,1473.8,51899.4,30.5,3.0,30,825.0,1254.98,-429.98,Revert,2026-04
20260406,2026-04-06 11:56:00+05:30,2026-04-06 12:02:00+05:30,6,+1 (short synth),51600,1834.55,1438.5,51969.2,1788.0,1477.3,51912.8,26.85,-2.1,30,868.5,1258.27,-389.77,Revert,2026-04
20260406,2026-04-06 12:08:00+05:30,2026-04-06 12:10:00+05:30,2,+1 (short synth),51600,1815.0,1455.6,51931.4,1780.6,1481.45,51904.0,28.0,-4.85,30,985.5,1257.46,-271.96,Revert,2026-04
20260406,2026-04-06 12:26:00+05:30,2026-04-06 12:27:00+05:30,1,+1 (short synth),51600,1878.4,1409.95,52039.0,1870.2,1405.65,52060.0,29.45,4.55,30,747.0,1260.55,-513.55,Revert,2026-04
20260406,2026-04-06 12:40:00+05:30,2026-04-06 12:42:00+05:30,2,+1 (short synth),51600,1820.8,1430.7,51960.0,1795.9,1465.8,51932.6,30.1,-2.5,30,978.0,1256.58,-278.58,Revert,2026-04
20260406,2026-04-06 12:43:00+05:30,2026-04-06 12:44:00+05:30,1,+1 (short synth),51600,1809.25,1442.85,51912.4,1811.85,1443.8,51969.0,54.0,-0.95,30,1648.5,1255.82,392.68,Revert,2026-04
20260406,2026-04-06 12:51:00+05:30,2026-04-06 13:07:00+05:30,16,+1 (short synth),51600,2013.45,1301.45,52284.0,1996.25,1309.15,52285.2,28.0,1.9,30,783.0,1266.6,-483.6,Revert,2026-04
20260406,2026-04-06 13:15:00+05:30,2026-04-06 13:17:00+05:30,2,+1 (short synth),51600,2076.7,1245.6,52400.0,2143.95,1220.0,52524.0,31.1,-0.05,30,934.5,1269.1,-334.6,Revert,2026-04
20260406,2026-04-06 13:18:00+05:30,2026-04-06 13:25:00+05:30,7,+1 (short synth),51600,2122.9,1221.1,52474.6,2153.0,1210.35,52544.4,27.2,-1.75,30,868.5,1271.92,-403.42,Revert,2026-04
20260406,2026-04-06 13:32:00+05:30,2026-04-06 13:35:00+05:30,3,+1 (short synth),51600,2174.8,1212.0,52528.4,2192.4,1194.95,52600.0,34.4,-2.55,30,1108.5,1275.88,-167.38,Revert,2026-04
20260406,2026-04-06 13:40:00+05:30,2026-04-06 13:45:00+05:30,5,+1 (short synth),51600,2168.2,1200.65,52521.4,2116.95,1225.45,52493.6,46.15,-2.1,30,1447.5,1274.48,173.02,Revert,2026-04
20260406,2026-04-06 14:08:00+05:30,2026-04-06 14:21:00+05:30,13,+1 (short synth),51600,2169.85,1200.65,52525.0,2225.9,1149.8,52675.8,44.2,0.3,30,1317.0,1274.66,42.34,Revert,2026-04
20260406,2026-04-06 14:38:00+05:30,2026-04-06 14:45:00+05:30,7,-1 (long synth),51600,2231.75,1139.45,52723.8,2226.3,1140.2,52682.8,-31.5,3.3,30,1044.0,1278.09,-234.09,Revert,2026-04
20260406,2026-04-06 14:48:00+05:30,2026-04-06 14:54:00+05:30,6,-1 (long synth),51600,2239.0,1144.3,52721.0,2223.0,1144.05,52681.0,-26.3,-2.05,30,727.5,1278.9,-551.4,Revert,2026-04
20260406,2026-04-06 14:55:00+05:30,2026-04-06 14:56:00+05:30,1,-1 (long synth),51600,2182.1,1163.0,52650.8,2228.65,1145.1,52688.0,-31.7,-4.45,30,817.5,1274.99,-457.49,Revert,2026-04
20260406,2026-04-06 14:58:00+05:30,2026-04-06 15:03:00+05:30,5,-1 (long synth),51600,2213.65,1149.5,52690.0,2235.1,1117.45,52713.6,-25.85,4.05,30,897.0,1276.94,-379.94,Revert,2026-04
20260406,2026-04-06 15:10:00+05:30,2026-04-06 15:11:00+05:30,1,-1 (long synth),51600,2349.9,1051.1,52930.0,2381.5,1051.55,52929.2,-31.2,0.75,30,958.5,1283.72,-325.22,Revert,2026-04
20260407,2026-04-07 09:41:00+05:30,2026-04-07 09:42:00+05:30,1,-1 (long synth),52400,1506.15,1564.2,52369.8,1486.7,1585.0,52305.2,-27.85,-3.5,30,730.5,1250.66,-520.16,Revert,2026-04
20260407,2026-04-07 10:07:00+05:30,2026-04-07 10:14:00+05:30,7,+1 (short synth),52400,1552.5,1514.1,52410.8,1552.75,1521.9,52430.0,27.6,0.85,30,802.5,1251.09,-448.59,Revert,2026-04
20260407,2026-04-07 10:31:00+05:30,2026-04-07 10:34:00+05:30,3,+1 (short synth),52400,1566.75,1483.05,52453.2,1529.5,1516.45,52411.0,30.5,2.05,30,853.5,1250.62,-397.12,Revert,2026-04
20260407,2026-04-07 10:36:00+05:30,2026-04-07 10:45:00+05:30,9,+1 (short synth),52400,1497.45,1559.35,52312.4,1570.0,1484.0,52487.0,25.7,-1.0,30,801.0,1248.72,-447.72,Revert,2026-04
20260407,2026-04-07 10:48:00+05:30,2026-04-07 10:49:00+05:30,1,+1 (short synth),52400,1558.45,1488.2,52443.4,1531.05,1532.05,52395.0,26.85,4.0,30,685.5,1250.22,-564.72,Revert,2026-04
20260407,2026-04-07 11:09:00+05:30,2026-04-07 11:10:00+05:30,1,-1 (long synth),52400,1462.65,1593.55,52298.8,1454.6,1610.0,52240.0,-29.7,4.6,30,1029.0,1248.45,-219.45,Revert,2026-04
20260407,2026-04-07 11:14:00+05:30,2026-04-07 11:31:00+05:30,17,+1 (short synth),52400,1440.9,1630.65,52178.4,1515.55,1512.0,52401.0,31.85,2.55,30,879.0,1247.49,-368.49,Revert,2026-04
20260407,2026-04-07 11:44:00+05:30,2026-04-07 11:45:00+05:30,1,+1 (short synth),52400,1497.0,1527.6,52331.8,1491.6,1544.35,52350.0,37.6,-2.75,30,1210.5,1246.76,-36.26,Revert,2026-04
20260407,2026-04-07 12:00:00+05:30,2026-04-07 12:07:00+05:30,7,+1 (short synth),52400,1563.8,1481.95,52453.4,1522.7,1518.3,52399.8,28.45,4.6,30,715.5,1250.33,-534.83,Revert,2026-04
20260407,2026-04-07 12:09:00+05:30,2026-04-07 12:15:00+05:30,6,+1 (short synth),52400,1539.0,1505.0,52408.0,1515.0,1537.8,52375.0,26.0,2.2,30,714.0,1249.43,-535.43,Revert,2026-04
20260407,2026-04-07 12:20:00+05:30,2026-04-07 12:23:00+05:30,3,+1 (short synth),52400,1496.0,1556.6,52312.0,1474.0,1580.65,52292.0,27.4,1.35,30,781.5,1248.41,-466.91,Revert,2026-04
20260407,2026-04-07 12:28:00+05:30,2026-04-07 12:29:00+05:30,1,+1 (short synth),52400,1492.05,1561.0,52300.0,1493.9,1551.9,52344.0,31.05,-2.0,30,991.5,1248.24,-256.74,Revert,2026-04
20260407,2026-04-07 12:31:00+05:30,2026-04-07 12:42:00+05:30,11,+1 (short synth),52400,1512.4,1537.95,52346.4,1499.55,1559.65,52343.4,28.05,-3.5,30,946.5,1248.84,-302.34,Revert,2026-04
20260407,2026-04-07 12:45:00+05:30,2026-04-07 12:55:00+05:30,10,+1 (short synth),52400,1498.4,1551.7,52320.4,1489.05,1549.45,52339.8,26.3,-0.2,30,795.0,1248.38,-453.38,Revert,2026-04
20260407,2026-04-07 12:59:00+05:30,2026-04-07 13:19:00+05:30,20,+1 (short synth),52400,1481.45,1579.85,52276.2,1544.35,1497.55,52444.0,25.4,2.8,30,678.0,1248.42,-570.42,Revert,2026-04
20260407,2026-04-07 13:26:00+05:30,2026-04-07 13:31:00+05:30,5,+1 (short synth),52400,1509.05,1534.0,52345.2,1561.2,1472.15,52488.0,29.85,1.05,30,864.0,1248.3,-384.3,Revert,2026-04
20260407,2026-04-07 13:34:00+05:30,2026-04-07 13:54:00+05:30,20,+1 (short synth),52400,1616.05,1430.4,52551.4,1695.0,1356.8,52740.0,34.25,-1.8,30,1081.5,1252.05,-170.55,Revert,2026-04
20260407,2026-04-07 14:10:00+05:30,2026-04-07 14:17:00+05:30,7,-1 (long synth),52400,1649.9,1393.55,52685.6,1656.6,1396.3,52660.0,-29.25,0.3,30,886.5,1254.12,-367.62,Revert,2026-04
20260407,2026-04-07 14:19:00+05:30,2026-04-07 14:23:00+05:30,4,+1 (short synth),52400,1645.0,1402.0,52602.0,1635.45,1417.15,52620.0,41.0,-1.7,30,1281.0,1252.95,28.05,Revert,2026-04
20260407,2026-04-07 14:24:00+05:30,2026-04-07 14:28:00+05:30,4,+1 (short synth),52400,1650.55,1399.5,52622.6,1673.7,1391.05,52680.0,28.45,2.65,30,774.0,1253.51,-479.51,Revert,2026-04
20260407,2026-04-07 14:33:00+05:30,2026-04-07 14:46:00+05:30,13,+1 (short synth),52400,1681.9,1364.05,52690.0,1660.0,1399.35,52656.0,27.85,4.65,30,696.0,1254.37,-558.37,Revert,2026-04
20260407,2026-04-07 14:54:00+05:30,2026-04-07 14:55:00+05:30,1,+1 (short synth),52400,1710.45,1334.55,52748.2,1739.05,1305.85,52832.0,27.7,1.2,30,795.0,1255.29,-460.29,Revert,2026-04
20260408,2026-04-08 09:53:00+05:30,2026-04-08 09:58:00+05:30,5,-1 (long synth),55100,1260.25,997.1,55389.8,1225.4,1021.7,55300.0,-26.65,3.7,30,910.5,1244.16,-333.66,Revert,2026-04
20260408,2026-04-08 09:59:00+05:30,2026-04-08 10:00:00+05:30,1,-1 (long synth),55100,1222.25,1017.6,55330.0,1256.55,1005.0,55350.0,-25.35,1.55,30,807.0,1241.9,-434.9,Revert,2026-04
20260408,2026-04-08 10:03:00+05:30,2026-04-08 10:12:00+05:30,9,-1 (long synth),55100,1234.2,998.55,55362.0,1236.05,1000.65,55340.0,-26.35,-4.6,30,652.5,1241.94,-589.44,Revert,2026-04
20260408,2026-04-08 10:23:00+05:30,2026-04-08 10:28:00+05:30,5,-1 (long synth),55100,1250.65,984.5,55397.0,1290.0,955.0,55435.4,-30.85,-0.4,30,913.5,1242.7,-329.2,Revert,2026-04
20260408,2026-04-08 10:30:00+05:30,2026-04-08 10:52:00+05:30,22,-1 (long synth),55100,1306.5,939.95,55496.4,1348.7,899.0,55550.0,-29.85,-0.3,30,886.5,1245.2,-358.7,Revert,2026-04
20260408,2026-04-08 10:59:00+05:30,2026-04-08 11:04:00+05:30,5,-1 (long synth),55100,1392.2,867.2,55657.4,1396.75,865.0,55631.2,-32.4,0.55,30,988.5,1248.85,-260.35,Revert,2026-04
20260408,2026-04-08 11:18:00+05:30,2026-04-08 11:32:00+05:30,14,-1 (long synth),55100,1398.35,871.5,55659.6,1394.4,880.0,55611.2,-32.75,3.2,30,1078.5,1249.64,-171.14,Revert,2026-04
20260408,2026-04-08 11:44:00+05:30,2026-04-08 11:51:00+05:30,7,-1 (long synth),55100,1370.05,890.0,55609.4,1339.9,903.1,55537.2,-29.35,-0.4,30,868.5,1248.08,-379.58,Revert,2026-04
20260408,2026-04-08 11:58:00+05:30,2026-04-08 12:00:00+05:30,2,-1 (long synth),55100,1310.65,921.6,55516.8,1310.95,915.6,55500.0,-27.75,-4.65,30,693.0,1244.53,-551.53,Revert,2026-04
