date,opt_type,direction,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20260123,CE,LONG,25300,2026-01-23 11:34:00.977000+05:30,2026-01-23 12:44:00.342000+05:30,95.35,88.8,65,-425.75,61.08,-486.83,Flip,2026-01
20260123,CE,SHORT,25300,2026-01-23 12:44:00.342000+05:30,2026-01-23 13:13:01.036000+05:30,88.8,66.25,65,1465.75,60.23,1405.52,Flip,2026-01
20260123,CE,LONG,25300,2026-01-23 13:13:01.036000+05:30,2026-01-23 15:25:59.220000+05:30,66.25,37.15,65,-1891.5,53.78,-1945.28,EOD,2026-01
20260123,PE,LONG,25300,2026-01-23 12:44:00.342000+05:30,2026-01-23 13:17:00.018000+05:30,114.4,158.0,65,2834.0,70.28,2763.72,Flip,2026-01
20260123,PE,SHORT,25300,2026-01-23 13:17:00.018000+05:30,2026-01-23 15:25:59.218000+05:30,158.0,249.4,65,-5941.0,74.24,-6015.24,EOD,2026-01
20260127,CE,LONG,25100,2026-01-27 10:42:00.031000+05:30,2026-01-27 11:42:00.595000+05:30,60.15,82.0,65,1420.25,59.2,1361.05,Flip,2026-01
20260127,CE,SHORT,25100,2026-01-27 11:42:00.595000+05:30,2026-01-27 12:50:00.018000+05:30,82.0,45.65,65,2362.75,58.78,2303.97,Flip,2026-01
20260127,PE,LONG,25100,2026-01-27 09:48:00.112000+05:30,2026-01-27 10:42:00.031000+05:30,53.3,96.2,65,2788.5,60.78,2727.72,Flip,2026-01
20260127,PE,SHORT,25100,2026-01-27 10:42:00.031000+05:30,2026-01-27 11:40:00.051000+05:30,96.2,66.95,65,1901.25,61.18,1840.07,Flip,2026-01
20260127,PE,LONG,25100,2026-01-27 11:40:00.051000+05:30,2026-01-27 13:39:00.241000+05:30,66.95,74.5,65,490.75,58.47,432.28,Flip,2026-01
20260127,PE,SHORT,25100,2026-01-27 13:39:00.241000+05:30,2026-01-27 14:40:01.127000+05:30,74.5,25.05,65,3214.25,57.24,3157.01,Flip,2026-01
20260128,CE,LONG,25300,2026-01-28 10:09:01.134000+05:30,2026-01-28 11:05:00.736000+05:30,227.4,257.95,65,1985.75,86.08,1899.67,Flip,2026-01
20260128,CE,SHORT,25300,2026-01-28 11:05:00.736000+05:30,2026-01-28 11:45:00.510000+05:30,257.95,240.05,65,1163.5,86.45,1077.05,Flip,2026-01
