date,pair,width,o1,o2,atm_strike,k1_strike,k2_strike,entry_bar,exit_bar,hold_bars,lot_size,entry_ce_k1,entry_ce_k2,entry_pe_k1,entry_pe_k2,exit_ce_k1,exit_ce_k2,exit_pe_k1,exit_pe_k2,entry_box,exit_box,entry_msp,exit_msp,gross_pnl,charges,net_pnl,exit_reason
20260220,"(-3,+2)  w=500",500,-3,2,82400,82100,82600,2026-02-20 11:21:00+05:30,2026-02-20 11:22:00+05:30,1,20,1140.4,761.45,292.25,437.05,1094.95,744.3,295.1,444.75,523.75,500.3,23.75,0.3,469.0,312.74,156.26,Revert
20260220,"(-3,+2)  w=500",500,-3,2,82400,82100,82600,2026-02-20 11:57:00+05:30,2026-02-20 12:01:00+05:30,4,20,1150.6,828.5,253.75,384.6,1141.7,780.05,269.9,408.85,452.95,500.6,-47.05,0.6,953.0,313.28,639.72,Revert
20260220,"(-3,+2)  w=500",500,-3,2,82400,82100,82600,2026-02-20 12:58:00+05:30,2026-02-20 13:01:00+05:30,3,20,1128.15,786.5,263.4,399.15,1178.45,809.55,255.4,386.45,477.4,499.95,-22.6,-0.05,451.0,312.65,138.35,Revert
20260220,"(-3,+2)  w=500",500,-3,2,82400,82100,82600,2026-02-20 13:34:00+05:30,2026-02-20 13:37:00+05:30,3,20,1110.2,770.0,267.45,402.55,1116.55,755.95,278.75,417.75,475.3,499.6,-24.7,-0.4,486.0,310.59,175.41,Revert
20260220,"(-3,+2)  w=500",500,-3,2,82400,82100,82600,2026-02-20 13:58:00+05:30,2026-02-20 13:59:00+05:30,1,20,1173.0,784.8,255.0,390.45,1173.0,803.3,248.5,376.65,523.65,497.85,23.65,-2.15,516.0,312.64,203.36,Revert
20260220,"(-3,+2)  w=500",500,-3,2,82400,82100,82600,2026-02-20 14:04:00+05:30,2026-02-20 14:09:00+05:30,5,20,1162.25,772.0,257.1,390.5,1162.4,791.3,249.8,380.0,523.65,501.3,23.65,1.3,447.0,311.66,135.34,Revert
20260220,"(-3,+2)  w=500",500,-3,2,82400,82100,82600,2026-02-20 14:31:00+05:30,2026-02-20 14:32:00+05:30,1,20,1149.55,802.65,253.35,377.6,1184.4,805.65,252.15,375.35,471.15,501.95,-28.85,1.95,616.0,312.62,303.38,Revert
20260220,"(-3,+2)  w=500",500,-3,2,82400,82100,82600,2026-02-20 14:43:00+05:30,2026-02-20 14:45:00+05:30,2,20,1215.4,856.3,239.5,356.05,1298.5,908.35,234.65,344.8,475.65,500.3,-24.35,0.3,493.0,318.53,174.47,Revert
20260220,"(-3,+2)  w=500",500,-3,2,82400,82100,82600,2026-02-20 14:53:00+05:30,2026-02-20 14:55:00+05:30,2,20,1270.95,862.8,245.85,360.5,1276.3,886.5,237.4,346.85,522.8,499.25,22.8,-0.75,471.0,319.31,151.69,Revert
20260304,"(-3,+2)  w=500",500,-3,2,78600,78300,78800,2026-03-04 13:03:00+05:30,2026-03-04 13:04:00+05:30,1,20,940.85,620.15,331.75,485.2,950.0,607.6,332.15,488.85,474.15,499.1,-25.85,-0.9,499.0,302.0,197.0,Revert
20260304,"(-3,+2)  w=500",500,-3,2,78600,78300,78800,2026-03-04 15:21:00+05:30,2026-03-04 15:22:00+05:30,1,20,1103.6,715.3,337.5,471.5,1073.4,709.95,337.4,471.3,522.3,497.35,22.3,-2.65,499.0,312.99,186.01,Revert
20260309,"(-3,+2)  w=500",500,-3,2,76800,76500,77000,2026-03-09 10:20:00+05:30,2026-03-09 10:21:00+05:30,1,20,1218.85,925.0,929.9,1109.3,1202.8,921.9,921.7,1141.8,473.25,501.0,-26.75,1.0,555.0,387.79,167.21,Revert
20260309,"(-3,+2)  w=500",500,-3,2,76800,76500,77000,2026-03-09 10:52:00+05:30,2026-03-09 11:01:00+05:30,9,20,1392.4,1058.8,760.55,954.05,1361.5,1045.75,763.95,950.3,527.1,502.1,27.1,2.1,500.0,385.76,114.24,Revert
20260309,"(-3,+2)  w=500",500,-3,2,76800,76500,77000,2026-03-09 14:07:00+05:30,2026-03-09 14:10:00+05:30,3,20,1491.4,1161.3,747.2,943.65,1484.75,1163.45,753.2,934.0,526.55,502.1,26.55,2.1,489.0,395.04,93.96,Revert
20260309,"(-3,+2)  w=500",500,-3,2,76800,76500,77000,2026-03-09 14:45:00+05:30,2026-03-09 14:55:00+05:30,10,20,1634.8,1325.05,675.0,839.0,1721.95,1369.55,583.6,734.15,473.75,502.95,-26.25,2.95,584.0,399.95,184.05,Revert
20260309,"(-3,+2)  w=500",500,-3,2,76800,76500,77000,2026-03-09 15:08:00+05:30,2026-03-09 15:12:00+05:30,4,20,1763.9,1425.6,545.45,683.85,1852.3,1490.0,522.95,659.1,476.7,498.45,-23.3,-1.55,435.0,401.27,33.73,Revert
20260311,"(-3,+2)  w=500",500,-3,2,78100,77800,78300,2026-03-11 14:56:00+05:30,2026-03-11 15:06:00+05:30,10,20,194.5,99.1,958.2,1390.15,125.7,58.1,1034.6,1468.55,527.35,501.55,27.35,1.55,516.0,315.59,200.41,Revert
20260312,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-03-12 11:16:00+05:30,2026-03-12 11:17:00+05:30,1,20,814.4,425.45,28.65,118.85,808.75,402.7,30.35,125.05,479.15,500.75,-20.85,0.75,432.0,254.45,177.55,Revert
20260313,"(-3,+2)  w=500",500,-3,2,75600,75300,75800,2026-03-13 12:27:00+05:30,2026-03-13 12:28:00+05:30,1,20,864.6,644.4,1109.7,1369.45,874.05,655.1,1088.55,1368.05,479.95,498.45,-20.05,-1.55,370.0,378.23,-8.23,Revert
20260313,"(-3,+2)  w=500",500,-3,2,75600,75300,75800,2026-03-13 13:00:00+05:30,2026-03-13 13:02:00+05:30,2,20,818.0,614.1,1223.15,1496.25,821.65,613.85,1208.2,1499.6,477.0,499.2,-23.0,-0.8,444.0,385.89,58.11,Revert
20260313,"(-3,+2)  w=500",500,-3,2,75600,75300,75800,2026-03-13 13:13:00+05:30,2026-03-13 13:15:00+05:30,2,20,763.65,565.75,1321.0,1591.55,744.6,552.95,1324.95,1635.4,468.45,502.1,-31.55,2.1,673.0,390.92,282.08,Revert
20260313,"(-3,+2)  w=500",500,-3,2,75600,75300,75800,2026-03-13 13:35:00+05:30,2026-03-13 13:36:00+05:30,1,20,727.8,544.55,1366.15,1655.0,730.2,544.45,1354.95,1671.75,472.1,502.55,-27.9,2.55,609.0,393.13,215.87,Revert
20260313,"(-3,+2)  w=500",500,-3,2,75600,75300,75800,2026-03-13 14:04:00+05:30,2026-03-13 14:05:00+05:30,1,20,712.65,532.0,1396.85,1737.85,728.25,543.1,1372.5,1688.75,521.65,501.4,21.65,1.4,405.0,395.76,9.24,Revert
20260313,"(-3,+2)  w=500",500,-3,2,75600,75300,75800,2026-03-13 14:19:00+05:30,2026-03-13 14:20:00+05:30,1,20,799.85,597.8,1224.1,1550.0,794.5,589.7,1205.8,1503.1,527.95,502.1,27.95,2.1,517.0,385.24,131.76,Revert
20260313,"(-3,+2)  w=500",500,-3,2,75600,75300,75800,2026-03-13 14:29:00+05:30,2026-03-13 14:32:00+05:30,3,20,757.8,565.0,1268.95,1547.95,806.75,600.15,1159.45,1454.2,471.8,501.35,-28.2,1.35,591.0,382.81,208.19,Revert
20260313,"(-3,+2)  w=500",500,-3,2,75600,75300,75800,2026-03-13 14:49:00+05:30,2026-03-13 14:56:00+05:30,7,20,753.9,564.95,1300.3,1562.5,708.25,529.7,1394.8,1717.85,451.15,501.6,-48.85,1.6,1009.0,391.94,617.06,Revert
20260313,"(-3,+2)  w=500",500,-3,2,75600,75300,75800,2026-03-13 14:57:00+05:30,2026-03-13 15:05:00+05:30,8,20,718.15,537.25,1370.15,1717.85,682.45,505.85,1408.6,1730.75,528.6,498.75,28.6,-1.25,597.0,394.93,202.07,Revert
20260313,"(-3,+2)  w=500",500,-3,2,75600,75300,75800,2026-03-13 15:21:00+05:30,2026-03-13 15:24:00+05:30,3,20,681.7,506.25,1354.0,1706.9,687.75,510.0,1380.0,1707.0,528.35,504.75,28.35,4.75,472.0,391.58,80.42,EOD
20260317,"(-3,+2)  w=500",500,-3,2,75400,75100,75600,2026-03-17 13:07:00+05:30,2026-03-17 13:08:00+05:30,1,20,990.15,675.6,307.0,469.65,1040.2,702.0,295.15,454.55,477.2,497.6,-22.8,-2.4,408.0,306.15,101.85,Revert
20260317,"(-3,+2)  w=500",500,-3,2,75400,75100,75600,2026-03-17 13:15:00+05:30,2026-03-17 13:17:00+05:30,2,20,1111.45,777.85,269.6,410.35,1116.75,760.5,268.05,412.7,474.35,500.9,-25.65,0.9,531.0,310.82,220.18,Revert
20260317,"(-3,+2)  w=500",500,-3,2,75400,75100,75600,2026-03-17 13:33:00+05:30,2026-03-17 13:39:00+05:30,6,20,1187.7,798.0,258.05,395.65,1019.05,680.75,297.95,457.35,527.3,497.7,27.3,-2.3,592.0,310.08,281.92,Revert
20260317,"(-3,+2)  w=500",500,-3,2,75400,75100,75600,2026-03-17 13:54:00+05:30,2026-03-17 13:57:00+05:30,3,20,1121.05,739.55,267.0,413.55,1103.4,748.65,267.55,412.75,528.05,499.95,28.05,-0.05,562.0,309.56,252.44,Revert
20260317,"(-3,+2)  w=500",500,-3,2,75400,75100,75600,2026-03-17 14:05:00+05:30,2026-03-17 14:06:00+05:30,1,20,1142.8,743.6,262.0,405.4,1083.8,732.0,265.7,415.0,542.6,501.1,42.6,1.1,830.0,309.21,520.79,Revert
20260317,"(-3,+2)  w=500",500,-3,2,75400,75100,75600,2026-03-17 14:24:00+05:30,2026-03-17 14:25:00+05:30,1,20,1086.4,711.05,249.85,401.45,1058.15,705.2,257.15,405.25,526.95,501.05,26.95,1.05,518.0,304.81,213.19,Revert
20260317,"(-3,+2)  w=500",500,-3,2,75400,75100,75600,2026-03-17 14:35:00+05:30,2026-03-17 14:41:00+05:30,6,20,1151.9,804.55,222.15,350.3,1231.8,855.85,219.4,344.2,475.5,500.75,-24.5,0.75,505.0,312.05,192.95,Revert
20260317,"(-3,+2)  w=500",500,-3,2,75400,75100,75600,2026-03-17 15:04:00+05:30,2026-03-17 15:06:00+05:30,2,20,1151.2,809.35,198.1,327.65,1181.55,807.05,206.9,335.3,471.4,502.9,-28.6,2.9,630.0,308.28,321.72,Revert
20260320,"(-3,+2)  w=500",500,-3,2,75100,74800,75300,2026-03-20 15:01:00+05:30,2026-03-20 15:03:00+05:30,2,20,821.9,593.2,990.65,1230.45,876.4,639.5,916.6,1181.6,468.5,501.9,-31.5,1.9,668.0,361.28,306.72,Revert
20260324,"(-3,+2)  w=500",500,-3,2,73700,73400,73900,2026-03-24 11:14:00+05:30,2026-03-24 11:16:00+05:30,2,20,552.1,330.0,625.0,925.7,559.0,334.35,611.5,889.6,522.8,502.75,22.8,2.75,401.0,303.6,97.4,Revert
20260324,"(-3,+2)  w=500",500,-3,2,73700,73400,73900,2026-03-24 14:15:00+05:30,2026-03-24 14:17:00+05:30,2,20,1121.0,737.0,205.75,345.3,1169.65,795.2,188.15,314.45,523.55,500.75,23.55,0.75,456.0,304.81,151.19,Revert
20260324,"(-3,+2)  w=500",500,-3,2,73700,73400,73900,2026-03-24 14:21:00+05:30,2026-03-24 14:24:00+05:30,3,20,923.95,622.7,261.9,428.85,997.2,656.35,231.65,389.7,468.2,498.9,-31.8,-1.1,614.0,296.29,317.71,Revert
20260327,"(-3,+2)  w=500",500,-3,2,74400,74100,74600,2026-03-27 14:31:00+05:30,2026-03-27 14:33:00+05:30,2,20,922.0,732.9,1254.15,1518.0,933.5,723.8,1266.05,1558.55,452.95,502.2,-47.05,2.2,985.0,400.86,584.14,Revert
20260401,"(-3,+2)  w=500",500,-3,2,73900,73600,74100,2026-04-01 14:52:00+05:30,2026-04-01 14:53:00+05:30,1,20,266.0,133.0,725.05,1116.5,269.3,136.15,731.95,1100.75,524.45,501.95,24.45,1.95,450.0,295.37,154.63,Revert
20260402,"(-3,+2)  w=500",500,-3,2,71700,71400,71900,2026-04-02 13:33:00+05:30,2026-04-02 13:35:00+05:30,2,20,1045.2,593.4,10.4,38.3,1013.75,542.25,10.2,38.3,479.7,499.6,-20.3,-0.4,398.0,267.18,130.82,Revert
20260402,"(-3,+2)  w=500",500,-3,2,71700,71400,71900,2026-04-02 14:32:00+05:30,2026-04-02 14:33:00+05:30,1,20,1736.3,1278.85,4.45,6.05,1822.25,1322.2,4.4,5.45,459.05,501.1,-40.95,1.1,841.0,336.02,504.98,Revert
20260402,"(-3,+2)  w=500",500,-3,2,71700,71400,71900,2026-04-02 14:34:00+05:30,2026-04-02 14:36:00+05:30,2,20,1757.9,1297.15,3.9,4.95,1690.0,1191.9,3.95,5.2,461.8,499.35,-38.2,-0.65,751.0,330.61,420.39,Revert
20260402,"(-3,+2)  w=500",500,-3,2,71700,71400,71900,2026-04-02 14:38:00+05:30,2026-04-02 14:41:00+05:30,3,20,1560.9,1084.35,3.7,6.0,1488.35,989.6,4.6,7.85,478.85,502.0,-21.15,2.0,463.0,311.2,151.8,Revert
20260402,"(-3,+2)  w=500",500,-3,2,71700,71400,71900,2026-04-02 15:01:00+05:30,2026-04-02 15:05:00+05:30,4,20,1745.1,1278.5,1.65,1.9,1826.5,1325.7,0.5,0.55,466.85,500.85,-33.15,0.85,680.0,335.91,344.09,Revert
20260406,"(-3,+2)  w=500",500,-3,2,73000,72700,73200,2026-04-06 09:39:00+05:30,2026-04-06 09:43:00+05:30,4,20,1290.0,1002.55,736.9,928.5,1073.6,799.2,841.5,1066.7,479.05,499.6,-20.95,-0.4,411.0,372.68,38.32,Revert
20260406,"(-3,+2)  w=500",500,-3,2,73000,72700,73200,2026-04-06 12:20:00+05:30,2026-04-06 12:21:00+05:30,1,20,1264.55,1004.25,653.6,852.3,1287.85,987.8,667.85,865.65,459.0,497.85,-41.0,-2.15,777.0,369.27,407.73,Revert
20260406,"(-3,+2)  w=500",500,-3,2,73000,72700,73200,2026-04-06 14:50:00+05:30,2026-04-06 14:53:00+05:30,3,20,1815.3,1474.1,512.45,646.65,1803.95,1440.0,519.9,655.1,475.4,499.15,-24.6,-0.85,475.0,399.5,75.5,Revert
20260406,"(-3,+2)  w=500",500,-3,2,73000,72700,73200,2026-04-06 14:56:00+05:30,2026-04-06 15:00:00+05:30,4,20,1749.9,1451.15,517.8,651.7,1846.3,1479.1,514.85,648.25,432.65,500.6,-67.35,0.6,1359.0,399.95,959.05,Revert
20260406,"(-3,+2)  w=500",500,-3,2,73000,72700,73200,2026-04-06 15:05:00+05:30,2026-04-06 15:07:00+05:30,2,20,1948.45,1596.4,498.5,626.0,1964.9,1593.7,494.5,623.85,479.55,500.55,-20.45,0.55,420.0,410.82,9.18,Revert
20260406,"(-3,+2)  w=500",500,-3,2,73000,72700,73200,2026-04-06 15:16:00+05:30,2026-04-06 15:20:00+05:30,4,20,2049.9,1640.4,509.7,643.1,1976.9,1605.15,542.85,670.2,542.9,499.1,42.9,-0.9,876.0,418.08,457.92,Revert
20260409,"(-3,+2)  w=500",500,-3,2,77300,77000,77500,2026-04-09 09:51:00+05:30,2026-04-09 09:52:00+05:30,1,20,208.25,78.25,403.95,751.2,227.2,82.4,338.55,696.3,477.25,502.55,-22.75,2.55,506.0,255.26,250.74,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 10:21:00+05:30,2026-04-13 10:23:00+05:30,2,20,1165.65,867.7,438.5,618.85,1184.9,865.7,437.8,615.95,478.3,497.35,-21.7,-2.65,381.0,336.04,44.96,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 10:41:00+05:30,2026-04-13 10:42:00+05:30,1,20,1157.95,861.05,447.9,627.25,1165.05,846.3,449.5,631.9,476.25,501.15,-23.75,1.15,498.0,335.93,162.07,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 11:54:00+05:30,2026-04-13 11:55:00+05:30,1,20,1330.8,1010.6,360.0,514.8,1377.65,1031.6,353.05,504.75,475.0,497.75,-25.0,-2.25,455.0,342.93,112.07,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 12:00:00+05:30,2026-04-13 12:01:00+05:30,1,20,1327.1,1002.0,362.0,516.0,1325.85,984.55,370.05,529.05,479.1,500.3,-20.9,0.3,424.0,341.32,82.68,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 12:16:00+05:30,2026-04-13 12:17:00+05:30,1,20,1382.2,1052.3,353.15,499.75,1396.25,1042.35,357.65,505.35,476.5,501.6,-23.5,1.6,502.0,345.47,156.53,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 12:19:00+05:30,2026-04-13 12:21:00+05:30,2,20,1388.25,1066.1,351.65,496.8,1388.25,1040.25,362.0,511.7,467.3,497.7,-32.7,-2.3,608.0,345.93,262.07,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 12:27:00+05:30,2026-04-13 12:28:00+05:30,1,20,1435.0,1103.75,343.4,485.9,1465.45,1104.55,340.95,483.0,473.75,502.95,-26.25,2.95,584.0,349.63,234.37,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 12:49:00+05:30,2026-04-13 12:51:00+05:30,2,20,1454.25,1118.4,350.55,490.5,1471.05,1117.75,356.95,501.3,475.8,497.65,-24.2,-2.35,437.0,351.87,85.13,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 12:56:00+05:30,2026-04-13 12:59:00+05:30,3,20,1400.0,1033.0,381.0,535.2,1401.75,1054.8,375.0,526.85,521.2,498.8,21.2,-1.2,448.0,348.24,99.76,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 13:00:00+05:30,2026-04-13 13:03:00+05:30,3,20,1380.95,1055.3,374.15,521.9,1325.05,984.0,391.0,548.9,473.4,498.95,-26.6,-1.05,511.0,345.29,165.71,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 13:11:00+05:30,2026-04-13 13:13:00+05:30,2,20,1383.2,1055.45,365.7,515.2,1400.95,1048.0,371.15,520.55,477.25,502.35,-22.75,2.35,502.0,347.16,154.84,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 13:14:00+05:30,2026-04-13 13:16:00+05:30,2,20,1400.95,1072.0,356.9,501.75,1397.35,1049.0,363.4,516.35,473.8,501.3,-26.2,1.3,550.0,347.14,202.86,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 13:19:00+05:30,2026-04-13 13:20:00+05:30,1,20,1439.7,1102.45,348.1,487.7,1445.95,1087.45,349.55,491.6,476.85,500.55,-23.15,0.55,474.0,349.33,124.67,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 13:45:00+05:30,2026-04-13 13:46:00+05:30,1,20,1478.85,1095.0,337.4,475.5,1455.45,1094.55,335.05,474.95,521.95,500.8,21.95,0.8,423.0,349.15,73.85,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 13:51:00+05:30,2026-04-13 14:01:00+05:30,10,20,1473.35,1132.5,321.75,454.25,1624.55,1244.0,282.05,400.6,473.35,499.1,-26.65,-0.9,515.0,353.64,161.36,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 14:02:00+05:30,2026-04-13 14:04:00+05:30,2,20,1624.55,1218.15,287.45,407.7,1610.5,1232.2,282.85,402.85,526.65,498.3,26.65,-1.7,567.0,356.84,210.16,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 14:09:00+05:30,2026-04-13 14:11:00+05:30,2,20,1538.25,1142.35,304.95,431.55,1464.65,1097.3,321.1,454.0,522.5,500.25,22.5,0.25,445.0,349.35,95.65,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 14:12:00+05:30,2026-04-13 14:30:00+05:30,18,20,1455.05,1118.65,309.45,439.0,1603.2,1221.45,275.45,390.95,465.95,497.25,-34.05,-2.75,626.0,350.88,275.12,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 14:32:00+05:30,2026-04-13 14:36:00+05:30,4,20,1583.6,1228.55,283.45,400.8,1593.1,1213.6,288.8,406.5,472.4,497.2,-27.6,-2.8,496.0,355.18,140.82,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 14:39:00+05:30,2026-04-13 14:54:00+05:30,15,20,1612.55,1196.7,300.45,423.15,1600.25,1226.1,278.45,403.25,538.55,498.95,38.55,-1.05,792.0,356.4,435.6,Revert
20260413,"(-3,+2)  w=500",500,-3,2,76000,75700,76200,2026-04-13 14:58:00+05:30,2026-04-13 15:09:00+05:30,11,20,1593.95,1244.75,273.2,396.1,1472.75,1111.9,316.25,457.6,472.1,502.2,-27.9,2.2,602.0,352.13,249.87,Revert
20251208,"(-3,+3)  w=600",600,-3,3,85800,85500,86100,2025-12-08 13:58:00+05:30,2025-12-08 14:01:00+05:30,3,20,202.05,70.95,598.95,1093.45,191.9,68.25,634.0,1109.85,625.6,599.5,25.6,-0.5,522.0,283.34,238.66,Revert
20251208,"(-3,+3)  w=600",600,-3,3,85800,85500,86100,2025-12-08 14:19:00+05:30,2025-12-08 14:22:00+05:30,3,20,193.7,66.25,603.4,1097.75,196.45,67.6,607.85,1078.65,621.8,599.65,21.8,-0.35,443.0,281.92,161.08,Revert
20260109,"(-3,+3)  w=600",600,-3,3,84300,84000,84600,2026-01-09 15:00:00+05:30,2026-01-09 15:01:00+05:30,1,20,255.8,104.0,590.0,1058.65,259.0,105.0,585.0,1030.0,620.45,599.0,20.45,-1.0,429.0,283.7,145.3,Revert
20260129,"(-3,+3)  w=600",600,-3,3,82000,81700,82300,2026-01-29 13:57:00+05:30,2026-01-29 13:59:00+05:30,2,20,876.5,327.0,4.8,32.7,910.0,336.4,4.75,31.7,577.4,600.55,-22.6,0.55,463.0,249.01,213.99,Revert
20260201,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-01 12:27:00+05:30,2026-02-01 12:28:00+05:30,1,20,403.9,257.05,1145.1,1633.45,406.9,263.1,1209.7,1668.25,635.2,602.35,35.2,2.35,657.0,355.04,301.96,Revert
20260201,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-01 12:31:00+05:30,2026-02-01 12:33:00+05:30,2,20,298.2,210.75,1941.2,2482.65,371.8,257.6,1711.7,2195.3,628.9,597.8,28.9,-2.2,622.0,413.88,208.12,Revert
20260201,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-01 12:51:00+05:30,2026-02-01 12:53:00+05:30,2,20,449.85,288.05,1141.95,1557.7,455.85,290.65,1106.25,1540.5,577.55,599.45,-22.45,-0.55,438.0,351.16,86.84,Revert
20260201,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-01 12:59:00+05:30,2026-02-01 13:01:00+05:30,2,20,513.5,323.4,981.25,1412.15,518.9,324.3,908.35,1313.75,621.0,600.0,21.0,0.0,420.0,338.45,81.55,Revert
20260201,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-01 13:18:00+05:30,2026-02-01 13:21:00+05:30,3,20,524.65,326.55,876.65,1312.8,566.3,353.9,794.55,1184.45,634.25,602.3,34.25,2.3,639.0,330.17,308.83,Revert
20260201,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-01 13:31:00+05:30,2026-02-01 13:34:00+05:30,3,20,454.35,279.1,972.9,1431.1,494.05,303.55,889.75,1298.95,633.45,599.7,33.45,-0.3,675.0,334.56,340.44,Revert
20260201,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-01 13:36:00+05:30,2026-02-01 13:38:00+05:30,2,20,487.55,299.55,900.25,1262.4,466.0,284.55,955.8,1371.45,550.15,597.1,-49.85,-2.9,939.0,332.47,606.53,Revert
20260201,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-01 13:43:00+05:30,2026-02-01 13:54:00+05:30,11,20,453.05,273.3,951.15,1393.6,383.55,232.5,1119.75,1569.05,622.2,600.35,22.2,0.35,437.0,340.37,96.63,Revert
20260201,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-01 14:36:00+05:30,2026-02-01 14:39:00+05:30,3,20,458.75,278.4,908.8,1302.0,428.6,257.95,965.35,1393.65,573.55,598.95,-26.45,-1.05,508.0,331.35,176.65,Revert
20260201,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-01 15:03:00+05:30,2026-02-01 15:05:00+05:30,2,20,310.9,185.95,1245.0,1696.45,313.45,185.5,1185.9,1655.3,576.4,597.35,-23.6,-2.65,419.0,349.9,69.1,Revert
20260201,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-01 15:06:00+05:30,2026-02-01 15:09:00+05:30,3,20,277.55,164.5,1305.2,1731.65,252.85,152.0,1392.25,1893.7,539.5,602.3,-60.5,2.3,1256.0,359.8,896.2,Revert
20260201,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-01 15:13:00+05:30,2026-02-01 15:16:00+05:30,3,20,246.6,149.9,1432.6,1909.55,222.5,137.0,1603.0,2115.75,573.65,598.25,-26.35,-1.75,492.0,374.59,117.41,Revert
20260201,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-01 15:18:00+05:30,2026-02-01 15:24:00+05:30,6,20,217.0,133.35,1600.3,2079.2,181.85,114.45,1774.1,2276.35,562.55,569.65,-37.45,-30.35,142.0,387.61,-245.61,EOD
20260203,"(-3,+3)  w=600",600,-3,3,83900,83600,84200,2026-02-03 09:30:00+05:30,2026-02-03 09:57:00+05:30,27,20,853.4,559.0,792.0,855.7,701.05,427.5,540.6,865.0,358.1,597.95,-241.9,-2.05,4797.0,325.03,4471.97,Revert
20260217,"(-3,+3)  w=600",600,-3,3,83100,82800,83400,2026-02-17 13:54:00+05:30,2026-02-17 13:57:00+05:30,3,20,824.95,372.85,113.7,283.55,750.75,336.95,125.0,312.9,621.95,601.7,21.95,1.7,405.0,263.12,141.88,Revert
20260219,"(-3,+3)  w=600",600,-3,3,83700,83400,84000,2026-02-19 14:50:00+05:30,2026-02-19 14:51:00+05:30,1,20,3.2,2.65,731.8,1300.95,3.25,2.55,708.4,1306.6,569.7,598.9,-30.3,-1.1,584.0,285.52,298.48,Revert
20260220,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-20 11:06:00+05:30,2026-02-20 11:09:00+05:30,3,20,1156.6,713.5,288.15,467.2,1116.7,701.45,294.3,477.4,622.15,598.35,22.15,-1.65,476.0,312.87,163.13,Revert
20260220,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-20 11:21:00+05:30,2026-02-20 11:22:00+05:30,1,20,1140.4,698.05,292.25,474.75,1094.95,681.3,295.1,482.2,624.85,600.75,24.85,0.75,482.0,311.53,170.47,Revert
20260220,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-20 11:57:00+05:30,2026-02-20 12:02:00+05:30,5,20,1150.6,761.05,253.75,418.8,1141.0,714.15,272.55,444.0,554.6,598.3,-45.4,-1.7,874.0,311.75,562.25,Revert
20260220,"(-3,+3)  w=600",600,-3,3,82400,82100,82700,2026-02-20 12:58:00+05:30,2026-02-20 13:00:00+05:30,2,20,1128.15,721.5,263.4,434.55,1182.4,744.2,254.1,418.5,577.8,602.6,-22.2,2.6,496.0,311.25,184.75,Revert
