date,opt_type,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20260121,CE,25150,2026-01-21 10:43:00.105000+05:30,2026-01-21 10:58:10.573000+05:30,122.0,115.15,65,445.25,65.81,379.44,Flip,2026-01
20260121,CE,25150,2026-01-21 13:33:00.953000+05:30,2026-01-21 13:38:07.836000+05:30,204.65,222.9,65,-1186.25,79.29,-1265.54,Flip,2026-01
20260121,PE,25150,2026-01-21 11:14:01.082000+05:30,2026-01-21 12:27:47.282000+05:30,179.65,140.45,65,2548.0,73.75,2474.25,Flip,2026-01
20260122,CE,25350,2026-01-22 10:20:00.231000+05:30,2026-01-22 10:34:39.033000+05:30,147.6,127.4,65,1313.0,69.37,1243.63,Flip,2026-01
20260122,CE,25350,2026-01-22 13:15:00.549000+05:30,2026-01-22 13:33:12.311000+05:30,80.85,86.55,65,-370.5,59.83,-430.33,Flip,2026-01
20260122,PE,25350,2026-01-22 12:21:00.818000+05:30,2026-01-22 12:24:17.977000+05:30,163.75,188.6,65,-1615.25,73.18,-1688.43,Flip,2026-01
20260123,CE,25300,2026-01-23 11:34:00.977000+05:30,2026-01-23 12:03:56.788000+05:30,95.35,80.55,65,962.0,61.47,900.53,Flip,2026-01
20260123,CE,25300,2026-01-23 13:13:01.036000+05:30,2026-01-23 14:15:40.772000+05:30,66.25,42.3,65,1556.75,56.71,1500.04,Flip,2026-01
20260123,PE,25300,2026-01-23 12:44:00.342000+05:30,2026-01-23 12:48:00.519000+05:30,114.4,126.0,65,-754.0,65.18,-819.18,Flip,2026-01
20260127,CE,25100,2026-01-27 10:42:00.031000+05:30,2026-01-27 11:09:35.181000+05:30,60.15,50.0,65,659.75,56.18,603.57,Flip,2026-01
20260127,PE,25100,2026-01-27 09:48:00.112000+05:30,2026-01-27 10:08:11.251000+05:30,53.3,75.7,65,-1456.0,56.08,-1512.08,Flip,2026-01
20260127,PE,25100,2026-01-27 11:40:00.051000+05:30,2026-01-27 11:50:03.402000+05:30,66.95,60.05,65,448.5,57.32,391.18,Flip,2026-01
20260128,CE,25300,2026-01-28 10:09:01.134000+05:30,2026-01-28 10:25:19.825000+05:30,227.4,235.75,65,-542.75,82.51,-625.26,Flip,2026-01
20260128,CE,25300,2026-01-28 11:45:00.510000+05:30,2026-01-28 11:48:30.655000+05:30,240.05,254.7,65,-952.25,84.64,-1036.89,Flip,2026-01
20260128,PE,25300,2026-01-28 11:05:00.931000+05:30,2026-01-28 11:37:33.968000+05:30,200.6,192.45,65,529.75,77.89,451.86,Flip,2026-01
20260128,PE,25300,2026-01-28 14:46:01.346000+05:30,2026-01-28 15:10:36.077000+05:30,213.3,188.9,65,1586.0,79.37,1506.63,Flip,2026-01
20260129,PE,25250,2026-01-29 11:12:00.831000+05:30,2026-01-29 11:26:50.158000+05:30,186.65,178.0,65,562.25,75.73,486.52,Flip,2026-01
20260130,CE,25250,2026-01-30 11:12:00.154000+05:30,2026-01-30 11:25:30.723000+05:30,205.9,215.0,65,-591.5,79.21,-670.71,Flip,2026-01
20260130,CE,25250,2026-01-30 13:10:00.257000+05:30,2026-01-30 13:32:22.828000+05:30,205.95,210.5,65,-295.75,79.09,-374.84,Flip,2026-01
20260130,CE,25250,2026-01-30 14:44:00.551000+05:30,2026-01-30 14:47:41.471000+05:30,230.2,246.7,65,-1072.5,83.18,-1155.68,Flip,2026-01
20260130,PE,25250,2026-01-30 13:43:00.391000+05:30,2026-01-30 14:27:21.722000+05:30,177.65,159.8,65,1160.25,74.07,1086.18,Flip,2026-01
20260130,PE,25250,2026-01-30 15:12:00.436000+05:30,2026-01-30 15:21:35.329000+05:30,147.8,151.55,65,-243.75,70.1,-313.85,Flip,2026-01
20260201,CE,25300,2026-02-01 11:45:00.538000+05:30,2026-02-01 12:06:57.985000+05:30,214.15,199.05,65,981.5,79.78,901.72,Flip,2026-02
20260201,PE,25300,2026-02-01 11:09:00.357000+05:30,2026-02-01 11:15:57.863000+05:30,149.55,155.4,65,-380.25,70.43,-450.68,Flip,2026-02
20260201,PE,25300,2026-02-01 13:14:01.139000+05:30,2026-02-01 13:27:48.211000+05:30,289.15,304.3,65,-984.75,92.23,-1076.98,Flip,2026-02
