date,opt_type,strike,entry_time,exit_time,opt_entry,opt_exit,sl_level,lot_size,gross_pnl,charges,pnl,exit_reason,month
20251110,CE,25500,2025-11-10 10:05:00+05:30,2025-11-10 10:16:25.047000+05:30,116.7,141.9,141.21,75,-1890.0,68.81,-1958.81,SL-Trail,2025-11
20251110,CE,25500,2025-11-10 10:50:00+05:30,2025-11-10 11:00:36.068000+05:30,143.85,159.5,159.06,75,-1173.75,73.32,-1247.07,SL-Trail,2025-11
20251110,CE,25500,2025-11-10 11:40:00+05:30,2025-11-10 12:24:09.773000+05:30,168.35,166.7,166.31,75,123.75,77.1,46.65,SL-Trail,2025-11
20251110,CE,25500,2025-11-10 13:05:00+05:30,2025-11-10 13:24:56.831000+05:30,167.75,166.85,166.63,75,67.5,77.01,-9.51,SL-Trail,2025-11
20251110,CE,25500,2025-11-10 13:45:00+05:30,2025-11-10 14:21:55.038000+05:30,138.25,164.7,164.43,75,-1983.75,72.69,-2056.44,SL-Trail,2025-11
20251110,CE,25500,2025-11-10 14:40:00+05:30,2025-11-10 14:55:27.108000+05:30,160.55,151.5,151.2,75,678.75,75.46,603.29,SL-Trail,2025-11
20251110,CE,25500,2025-11-10 15:10:00+05:30,2025-11-10 15:25:00+05:30,141.25,135.0,149.0,75,468.75,72.12,396.63,EOD,2025-11
20251111,CE,25550,2025-11-11 14:15:00+05:30,2025-11-11 14:19:43.729000+05:30,96.9,131.15,129.95,75,-2568.75,65.6,-2634.35,SL-Trail,2025-11
20251111,PE,25550,2025-11-11 10:10:00+05:30,2025-11-11 10:33:00.337000+05:30,50.9,87.0,85.73,75,-2707.5,57.48,-2764.98,SL-Trail,2025-11
20251111,PE,25550,2025-11-11 11:00:00+05:30,2025-11-11 12:12:15.143000+05:30,79.35,44.1,44.04,75,2643.75,60.12,2583.63,SL-Trail,2025-11
20251112,CE,25700,2025-11-12 10:05:00+05:30,2025-11-12 10:16:53.907000+05:30,257.9,268.5,268.27,75,-795.0,93.44,-888.44,SL-Trail,2025-11
20251112,CE,25700,2025-11-12 10:20:00+05:30,2025-11-12 10:34:34.240000+05:30,252.75,270.7,267.72,75,-1346.25,92.77,-1439.02,SL-Trail,2025-11
20251112,CE,25700,2025-11-12 11:00:00+05:30,2025-11-12 11:08:20.555000+05:30,273.6,284.85,284.7,75,-843.75,96.26,-940.01,SL-Trail,2025-11
20251112,CE,25700,2025-11-12 12:20:00+05:30,2025-11-12 12:28:37.500000+05:30,285.95,302.4,301.98,75,-1233.75,98.63,-1332.38,SL-Trail,2025-11
20251112,CE,25700,2025-11-12 13:15:00+05:30,2025-11-12 13:21:20.471000+05:30,313.1,312.9,312.67,75,15.0,102.9,-87.9,SL-Trail,2025-11
20251112,CE,25700,2025-11-12 14:00:00+05:30,2025-11-12 14:10:57.757000+05:30,308.95,296.75,296.55,75,915.0,101.75,813.25,SL-Trail,2025-11
20251112,CE,25700,2025-11-12 14:20:00+05:30,2025-11-12 14:56:29.270000+05:30,291.2,302.95,302.77,75,-881.25,99.41,-980.66,SL-Trail,2025-11
20251112,CE,25700,2025-11-12 15:20:00+05:30,2025-11-12 15:25:00+05:30,288.45,286.0,297.09,75,183.75,98.44,85.31,EOD,2025-11
20251112,PE,25700,2025-11-12 09:50:00+05:30,2025-11-12 15:25:00+05:30,67.15,55.3,59.28,75,888.75,58.75,830.0,EOD,2025-11
20251113,CE,25850,2025-11-13 11:35:00+05:30,2025-11-13 12:07:35.888000+05:30,217.5,243.25,242.36,75,-1931.25,86.77,-2018.02,SL-Trail,2025-11
20251113,CE,25850,2025-11-13 12:40:00+05:30,2025-11-13 13:02:44.513000+05:30,205.7,232.8,232.58,75,-2032.5,84.71,-2117.21,SL-Trail,2025-11
20251113,CE,25850,2025-11-13 13:55:00+05:30,2025-11-13 14:15:30.028000+05:30,225.75,173.55,173.49,75,3915.0,85.6,3829.4,SL-Trail,2025-11
20251113,CE,25850,2025-11-13 15:00:00+05:30,2025-11-13 15:25:00+05:30,161.55,170.75,183.13,75,-690.0,76.25,-766.25,EOD,2025-11
20251113,PE,25850,2025-11-13 10:00:00+05:30,2025-11-13 12:40:18.130000+05:30,94.15,77.5,77.45,75,1248.75,63.39,1185.36,SL-Trail,2025-11
20251113,PE,25850,2025-11-13 13:05:00+05:30,2025-11-13 13:58:17.321000+05:30,65.85,70.75,70.56,75,-367.5,59.08,-426.58,SL-Trail,2025-11
20251113,PE,25850,2025-11-13 14:30:00+05:30,2025-11-13 14:59:37.579000+05:30,89.65,110.3,110.29,75,-1548.75,63.85,-1612.6,SL-Trail,2025-11
20251114,CE,25900,2025-11-14 09:50:00+05:30,2025-11-14 10:49:14.582000+05:30,123.65,95.6,95.56,75,2103.75,68.25,2035.5,SL-Trail,2025-11
20251114,CE,25900,2025-11-14 11:25:00+05:30,2025-11-14 12:12:32.970000+05:30,100.0,111.5,110.9,75,-862.5,65.38,-927.88,SL-Trail,2025-11
20251114,CE,25900,2025-11-14 12:40:00+05:30,2025-11-14 14:29:28.702000+05:30,89.1,78.75,78.7,75,776.25,62.7,713.55,SL-Trail,2025-11
20251114,CE,25900,2025-11-14 15:00:00+05:30,2025-11-14 15:00:50.467000+05:30,73.65,89.2,87.35,75,-1166.25,60.83,-1227.08,SL-Trail,2025-11
20251114,PE,25900,2025-11-14 10:55:00+05:30,2025-11-14 13:39:48.782000+05:30,125.25,167.8,166.73,75,-3191.25,70.92,-3262.17,SL-Trail,2025-11
20251114,PE,25900,2025-11-14 14:15:00+05:30,2025-11-14 14:51:36.123000+05:30,155.45,157.2,156.32,75,-131.25,74.92,-206.17,SL-Trail,2025-11
20251114,PE,25900,2025-11-14 15:10:00+05:30,2025-11-14 15:25:00+05:30,85.1,83.0,160.92,75,157.5,62.27,95.23,EOD,2025-11
20251117,CE,25900,2025-11-17 10:00:00+05:30,2025-11-17 10:18:35.826000+05:30,134.45,135.7,135.39,75,-93.75,71.16,-164.91,SL-Trail,2025-11
20251117,CE,25900,2025-11-17 10:40:00+05:30,2025-11-17 11:49:03.036000+05:30,114.05,118.45,118.15,75,-330.0,67.64,-397.64,SL-Trail,2025-11
20251117,CE,25900,2025-11-17 12:30:00+05:30,2025-11-17 12:32:20.996000+05:30,130.05,134.05,134.05,75,-300.0,70.47,-370.47,SL-Trail,2025-11
20251117,CE,25900,2025-11-17 13:25:00+05:30,2025-11-17 13:35:09.234000+05:30,132.0,145.2,144.76,75,-990.0,71.13,-1061.13,SL-Trail,2025-11
20251117,CE,25900,2025-11-17 14:15:00+05:30,2025-11-17 14:23:00.049000+05:30,149.15,141.25,141.15,75,592.5,73.47,519.03,SL-Trail,2025-11
20251117,CE,25900,2025-11-17 14:35:00+05:30,2025-11-17 15:00:41.930000+05:30,137.9,141.55,140.48,75,-273.75,71.86,-345.61,SL-Trail,2025-11
20251118,PE,26000,2025-11-18 10:25:00+05:30,2025-11-18 10:32:57.806000+05:30,104.1,130.8,130.8,75,-2002.5,66.62,-2069.12,SL-Trail,2025-11
20251118,PE,26000,2025-11-18 10:50:00+05:30,2025-11-18 12:15:59.804000+05:30,98.15,60.2,60.05,75,2846.25,63.38,2782.87,SL-Trail,2025-11
20251118,PE,26000,2025-11-18 13:05:00+05:30,2025-11-18 14:19:08.346000+05:30,54.15,32.5,30.79,75,1623.75,56.1,1567.65,SL-Trail,2025-11
20251119,CE,25900,2025-11-19 10:30:00+05:30,2025-11-19 10:32:22.520000+05:30,187.75,200.9,200.38,75,-986.25,81.05,-1067.3,SL-Trail,2025-11
20251119,CE,25900,2025-11-19 10:50:00+05:30,2025-11-19 11:20:36.388000+05:30,184.0,174.9,174.22,75,682.5,79.63,602.87,SL-Trail,2025-11
20251119,CE,25900,2025-11-19 13:30:00+05:30,2025-11-19 14:15:12.489000+05:30,222.75,244.7,244.65,75,-1646.25,87.57,-1733.82,SL-Trail,2025-11
20251119,CE,25900,2025-11-19 15:05:00+05:30,2025-11-19 15:25:00+05:30,245.65,251.0,258.84,75,-401.25,91.09,-492.34,EOD,2025-11
20251119,PE,25900,2025-11-19 10:00:00+05:30,2025-11-19 11:10:46.442000+05:30,118.1,119.85,119.03,75,-131.25,68.27,-199.52,SL-Trail,2025-11
20251119,PE,25900,2025-11-19 11:25:00+05:30,2025-11-19 13:19:43.565000+05:30,112.9,86.0,85.97,75,2017.5,66.38,1951.12,SL-Trail,2025-11
20251119,PE,25900,2025-11-19 13:50:00+05:30,2025-11-19 15:04:53.137000+05:30,83.3,79.1,77.65,75,315.0,61.88,253.12,SL-Trail,2025-11
20251120,CE,26050,2025-11-20 09:55:00+05:30,2025-11-20 10:13:51.119000+05:30,158.3,174.4,173.12,75,-1207.5,75.91,-1283.41,SL-Trail,2025-11
20251120,CE,26050,2025-11-20 11:15:00+05:30,2025-11-20 11:33:43.275000+05:30,183.9,189.95,189.93,75,-453.75,80.12,-533.87,SL-Trail,2025-11
20251120,CE,26050,2025-11-20 12:10:00+05:30,2025-11-20 12:16:27.488000+05:30,188.35,194.95,194.51,75,-495.0,80.93,-575.93,SL-Trail,2025-11
20251120,CE,26050,2025-11-20 14:30:00+05:30,2025-11-20 15:17:41.130000+05:30,242.6,239.55,239.4,75,228.75,90.26,138.49,SL-Trail,2025-11
20251120,PE,26050,2025-11-20 10:10:00+05:30,2025-11-20 15:25:00+05:30,101.0,51.15,62.79,75,3738.75,63.48,3675.27,EOD,2025-11
20251121,CE,26200,2025-11-21 09:55:00+05:30,2025-11-21 12:18:45.185000+05:30,77.55,82.05,81.84,75,-337.5,61.15,-398.65,SL-Trail,2025-11
20251121,CE,26200,2025-11-21 13:05:00+05:30,2025-11-21 13:28:13.428000+05:30,94.5,70.0,69.99,75,1837.5,63.18,1774.32,SL-Trail,2025-11
20251121,CE,26200,2025-11-21 14:40:00+05:30,2025-11-21 15:25:00+05:30,79.25,51.0,55.2,75,2118.75,60.34,2058.41,EOD,2025-11
20251121,PE,26200,2025-11-21 10:50:00+05:30,2025-11-21 11:06:25.693000+05:30,168.8,175.4,175.04,75,-495.0,77.45,-572.45,SL-Trail,2025-11
20251121,PE,26200,2025-11-21 11:10:00+05:30,2025-11-21 11:33:55.334000+05:30,162.65,163.75,163.46,75,-82.5,76.17,-158.67,SL-Trail,2025-11
20251121,PE,26200,2025-11-21 12:05:00+05:30,2025-11-21 13:08:38.223000+05:30,143.7,117.7,117.52,75,1950.0,71.89,1878.11,SL-Trail,2025-11
20251121,PE,26200,2025-11-21 13:40:00+05:30,2025-11-21 14:40:26.240000+05:30,137.0,126.8,126.48,75,765.0,71.23,693.77,SL-Trail,2025-11
20251124,PE,26750,2025-11-24 10:10:00+05:30,2025-11-24 11:18:38.164000+05:30,616.0,642.4,620.72,75,-1980.0,157.69,-2137.69,SL-Trail,2025-11
20251124,PE,26750,2025-11-24 11:40:00+05:30,2025-11-24 11:57:46.332000+05:30,603.1,664.7,642.4,75,-4620.0,156.58,-4776.58,SL-Trail,2025-11
20251124,PE,26750,2025-11-24 12:50:00+05:30,2025-11-24 14:14:34.594000+05:30,643.8,682.95,666.05,75,-2936.25,163.06,-3099.31,SL-Trail,2025-11
20251124,PE,26750,2025-11-24 14:50:00+05:30,2025-11-24 15:15:18.142000+05:30,701.0,755.0,710.0,75,-4050.0,173.74,-4223.74,SL-Trail,2025-11
20251125,CE,25950,2025-11-25 09:50:00+05:30,2025-11-25 09:53:53.716000+05:30,55.15,68.85,68.83,75,-1027.5,57.48,-1084.98,SL-Trail,2025-11
20251125,CE,25950,2025-11-25 10:35:00+05:30,2025-11-25 11:15:43.848000+05:30,87.75,42.0,41.85,75,3431.25,61.26,3369.99,SL-Trail,2025-11
20251125,CE,25950,2025-11-25 13:45:00+05:30,2025-11-25 14:00:08.800000+05:30,53.25,70.8,70.21,75,-1316.25,57.27,-1373.52,SL-Trail,2025-11
20251126,CE,25850,2025-11-26 10:20:00+05:30,2025-11-26 10:33:44.163000+05:30,339.0,335.6,335.47,75,255.0,107.4,147.6,SL-Trail,2025-11
20251126,CE,25850,2025-11-26 11:30:00+05:30,2025-11-26 11:47:29.640000+05:30,357.65,356.8,356.74,75,63.75,110.8,-47.05,SL-Trail,2025-11
20251126,CE,25850,2025-11-26 12:25:00+05:30,2025-11-26 12:35:34.770000+05:30,379.65,384.85,383.06,75,-390.0,114.92,-504.92,SL-Trail,2025-11
20251126,CE,25850,2025-11-26 12:55:00+05:30,2025-11-26 12:59:05.345000+05:30,382.65,385.0,384.42,75,-176.25,115.36,-291.61,SL-Trail,2025-11
20251126,CE,25850,2025-11-26 13:25:00+05:30,2025-11-26 13:56:23.221000+05:30,400.5,409.3,409.01,75,-660.0,118.75,-778.75,SL-Trail,2025-11
20251126,CE,25850,2025-11-26 14:45:00+05:30,2025-11-26 15:02:53.684000+05:30,384.1,412.1,411.69,75,-2100.0,116.48,-2216.48,SL-Trail,2025-11
20251127,CE,26200,2025-11-27 10:25:00+05:30,2025-11-27 10:47:21.958000+05:30,182.3,195.35,194.96,75,-978.75,80.07,-1058.82,SL-Trail,2025-11
20251127,CE,26200,2025-11-27 11:20:00+05:30,2025-11-27 12:43:09.019000+05:30,180.0,154.0,152.6,75,1950.0,78.34,1871.66,SL-Trail,2025-11
20251127,CE,26200,2025-11-27 13:00:00+05:30,2025-11-27 13:34:30.851000+05:30,147.45,110.55,110.06,75,2767.5,72.18,2695.32,SL-Trail,2025-11
20251127,CE,26200,2025-11-27 13:40:00+05:30,2025-11-27 14:25:16.266000+05:30,102.9,129.85,129.51,75,-2021.25,66.42,-2087.67,SL-Trail,2025-11
20251127,CE,26200,2025-11-27 14:50:00+05:30,2025-11-27 15:01:41.512000+05:30,121.4,124.4,124.36,75,-225.0,68.9,-293.9,SL-Trail,2025-11
20251127,PE,26200,2025-11-27 09:55:00+05:30,2025-11-27 11:30:01.370000+05:30,84.15,76.7,76.27,75,558.75,61.92,496.83,SL-Trail,2025-11
20251127,PE,26200,2025-11-27 12:50:00+05:30,2025-11-27 13:09:24.502000+05:30,79.15,97.3,97.25,75,-1361.25,61.9,-1423.15,SL-Trail,2025-11
20251127,PE,26200,2025-11-27 13:55:00+05:30,2025-11-27 14:50:46.839000+05:30,106.3,110.4,110.05,75,-307.5,66.25,-373.75,SL-Trail,2025-11
20251127,PE,26200,2025-11-27 15:05:00+05:30,2025-11-27 15:25:00+05:30,91.7,85.2,97.67,75,487.5,63.29,424.21,EOD,2025-11
20251128,CE,26200,2025-11-28 10:25:00+05:30,2025-11-28 10:45:01.521000+05:30,127.05,154.55,154.47,75,-2062.5,70.73,-2133.23,SL-Trail,2025-11
20251128,CE,26200,2025-11-28 11:05:00+05:30,2025-11-28 11:13:48.603000+05:30,145.75,150.85,150.72,75,-382.5,73.3,-455.8,SL-Trail,2025-11
20251128,CE,26200,2025-11-28 11:35:00+05:30,2025-11-28 13:30:31.456000+05:30,131.65,122.7,122.47,75,671.25,70.32,600.93,SL-Trail,2025-11
20251128,CE,26200,2025-11-28 13:50:00+05:30,2025-11-28 15:25:00+05:30,104.25,113.3,115.43,75,-678.75,66.05,-744.8,EOD,2025-11
20251128,PE,26200,2025-11-28 09:50:00+05:30,2025-11-28 10:18:12.432000+05:30,72.4,74.55,74.28,75,-161.25,60.15,-221.4,SL-Trail,2025-11
20251128,PE,26200,2025-11-28 10:35:00+05:30,2025-11-28 11:10:11.849000+05:30,66.6,65.95,65.93,75,48.75,59.03,-10.28,SL-Trail,2025-11
20251128,PE,26200,2025-11-28 11:45:00+05:30,2025-11-28 11:51:06.983000+05:30,66.35,67.0,66.95,75,-48.75,59.03,-107.78,SL-Trail,2025-11
20251128,PE,26200,2025-11-28 14:35:00+05:30,2025-11-28 14:51:13.471000+05:30,72.95,79.5,79.35,75,-491.25,60.4,-551.65,SL-Trail,2025-11
20251128,PE,26200,2025-11-28 14:55:00+05:30,2025-11-28 14:59:43.840000+05:30,75.25,73.4,73.38,75,138.75,60.53,78.22,SL-Trail,2025-11
20251128,PE,26200,2025-11-28 15:05:00+05:30,2025-11-28 15:25:00+05:30,72.25,63.8,69.76,75,633.75,59.77,573.98,EOD,2025-11
20251201,CE,26200,2025-12-01 09:55:00+05:30,2025-12-01 11:40:53.565000+05:30,134.7,118.95,118.52,75,1181.25,70.63,1110.62,SL-Trail,2025-12
20251201,CE,26200,2025-12-01 11:50:00+05:30,2025-12-01 15:25:00+05:30,74.35,53.3,70.55,75,1578.75,59.72,1519.03,EOD,2025-12
20251201,PE,26200,2025-12-01 12:00:00+05:30,2025-12-01 12:09:52.975000+05:30,59.55,78.0,77.97,75,-1383.75,58.42,-1442.17,SL-Trail,2025-12
20251201,PE,26200,2025-12-01 12:30:00+05:30,2025-12-01 12:43:00.355000+05:30,73.65,89.0,88.88,75,-1151.25,60.82,-1212.07,SL-Trail,2025-12
20251201,PE,26200,2025-12-01 13:00:00+05:30,2025-12-01 13:25:39.640000+05:30,73.7,82.35,81.95,75,-648.75,60.6,-709.35,SL-Trail,2025-12
20251201,PE,26200,2025-12-01 13:45:00+05:30,2025-12-01 14:32:04.330000+05:30,65.9,65.75,65.73,75,11.25,58.92,-47.67,SL-Trail,2025-12
20251201,PE,26200,2025-12-01 15:05:00+05:30,2025-12-01 15:25:00+05:30,69.3,66.05,83.64,75,243.75,59.42,184.33,EOD,2025-12
20251202,PE,26200,2025-12-02 10:25:00+05:30,2025-12-02 10:44:55.381000+05:30,127.65,126.95,126.23,75,52.5,69.89,-17.39,SL-Trail,2025-12
20251202,PE,26200,2025-12-02 10:50:00+05:30,2025-12-02 11:01:48.975000+05:30,122.15,114.8,113.81,75,551.25,68.68,482.57,SL-Trail,2025-12
20251202,PE,26200,2025-12-02 11:10:00+05:30,2025-12-02 11:29:34.836000+05:30,104.6,132.0,130.65,75,-2055.0,66.74,-2121.74,SL-Trail,2025-12
20251202,PE,26200,2025-12-02 12:25:00+05:30,2025-12-02 12:42:11.554000+05:30,128.4,130.15,129.27,75,-131.25,70.1,-201.35,SL-Trail,2025-12
20251202,PE,26200,2025-12-02 14:00:00+05:30,2025-12-02 14:21:24.846000+05:30,137.85,152.55,152.07,75,-1102.5,72.22,-1174.72,SL-Trail,2025-12
20251202,PE,26200,2025-12-02 15:05:00+05:30,2025-12-02 15:25:00+05:30,177.1,167.6,191.46,75,712.5,78.39,634.11,EOD,2025-12
20251203,CE,26050,2025-12-03 10:10:00+05:30,2025-12-03 11:39:49.305000+05:30,90.6,99.7,99.49,75,-682.5,63.63,-746.13,SL-Trail,2025-12
20251203,CE,26050,2025-12-03 12:35:00+05:30,2025-12-03 13:28:04.290000+05:30,95.35,96.75,95.48,75,-105.0,64.21,-169.21,SL-Trail,2025-12
20251203,CE,26050,2025-12-03 13:45:00+05:30,2025-12-03 14:07:41.045000+05:30,87.45,89.0,88.48,75,-116.25,62.81,-179.06,SL-Trail,2025-12
20251203,CE,26050,2025-12-03 14:35:00+05:30,2025-12-03 14:53:10.663000+05:30,87.1,99.9,99.48,75,-960.0,63.13,-1023.13,SL-Trail,2025-12
20251203,PE,26050,2025-12-03 09:50:00+05:30,2025-12-03 10:03:12.590000+05:30,169.65,177.4,176.82,75,-581.25,77.64,-658.89,SL-Trail,2025-12
20251203,PE,26050,2025-12-03 10:35:00+05:30,2025-12-03 10:42:11.204000+05:30,177.15,193.5,192.85,75,-1226.25,79.27,-1305.52,SL-Trail,2025-12
20251203,PE,26050,2025-12-03 10:55:00+05:30,2025-12-03 11:20:30.843000+05:30,182.55,190.9,188.81,75,-626.25,79.96,-706.21,SL-Trail,2025-12
20251203,PE,26050,2025-12-03 11:35:00+05:30,2025-12-03 12:35:17.591000+05:30,175.0,167.85,167.66,75,536.25,78.09,458.16,SL-Trail,2025-12
20251203,PE,26050,2025-12-03 13:00:00+05:30,2025-12-03 13:41:31.999000+05:30,169.05,164.3,164.26,75,356.25,77.12,279.13,SL-Trail,2025-12
20251203,PE,26050,2025-12-03 14:10:00+05:30,2025-12-03 14:35:05.116000+05:30,163.9,167.9,167.72,75,-300.0,76.5,-376.5,SL-Trail,2025-12
20251203,PE,26050,2025-12-03 14:50:00+05:30,2025-12-03 15:01:02.629000+05:30,161.05,142.25,141.41,75,1410.0,75.22,1334.78,SL-Trail,2025-12
20251203,PE,26050,2025-12-03 15:10:00+05:30,2025-12-03 15:25:00+05:30,133.8,130.5,153.75,75,247.5,70.89,176.61,EOD,2025-12
20251204,CE,26000,2025-12-04 10:05:00+05:30,2025-12-04 10:07:03.591000+05:30,142.05,146.4,146.11,75,-326.25,72.62,-398.87,SL-Trail,2025-12
20251204,CE,26000,2025-12-04 10:10:00+05:30,2025-12-04 10:14:38.170000+05:30,142.05,152.6,152.4,75,-791.25,72.83,-864.08,SL-Trail,2025-12
20251204,CE,26000,2025-12-04 10:55:00+05:30,2025-12-04 11:46:52.456000+05:30,179.5,139.2,139.08,75,3022.5,77.77,2944.73,SL-Trail,2025-12
20251204,CE,26000,2025-12-04 11:55:00+05:30,2025-12-04 14:10:27.287000+05:30,134.0,124.85,123.55,75,686.25,70.73,615.52,SL-Trail,2025-12
20251204,CE,26000,2025-12-04 14:20:00+05:30,2025-12-04 14:23:22.149000+05:30,119.45,122.65,122.52,75,-240.0,68.56,-308.56,SL-Trail,2025-12
20251204,CE,26000,2025-12-04 15:15:00+05:30,2025-12-04 15:19:04.346000+05:30,143.75,142.85,142.18,75,67.5,72.74,-5.24,SL-Trail,2025-12
20251204,PE,26000,2025-12-04 09:55:00+05:30,2025-12-04 11:38:38.502000+05:30,90.55,78.4,78.03,75,911.25,62.9,848.35,SL-Trail,2025-12
20251204,PE,26000,2025-12-04 12:35:00+05:30,2025-12-04 12:43:48.446000+05:30,84.2,90.6,90.55,75,-480.0,62.4,-542.4,SL-Trail,2025-12
20251204,PE,26000,2025-12-04 13:05:00+05:30,2025-12-04 13:32:10.310000+05:30,93.35,89.3,89.17,75,303.75,63.67,240.08,SL-Trail,2025-12
20251204,PE,26000,2025-12-04 13:55:00+05:30,2025-12-04 14:03:25.875000+05:30,104.25,107.4,106.5,75,-236.25,65.85,-302.1,SL-Trail,2025-12
20251204,PE,26000,2025-12-04 14:05:00+05:30,2025-12-04 14:45:53.209000+05:30,98.55,93.45,93.07,75,382.5,64.56,317.94,SL-Trail,2025-12
20251204,PE,26000,2025-12-04 14:55:00+05:30,2025-12-04 15:25:00+05:30,77.65,70.35,79.49,75,547.5,60.77,486.73,EOD,2025-12
20251205,CE,26000,2025-12-05 10:00:00+05:30,2025-12-05 10:03:57.656000+05:30,128.15,142.0,141.9,75,-1038.75,70.47,-1109.22,SL-Trail,2025-12
20251205,CE,26000,2025-12-05 10:30:00+05:30,2025-12-05 10:44:39.332000+05:30,135.2,162.55,161.37,75,-2051.25,72.18,-2123.43,SL-Trail,2025-12
20251205,CE,26000,2025-12-05 11:40:00+05:30,2025-12-05 12:21:40.443000+05:30,194.45,203.6,203.56,75,-686.25,82.1,-768.35,SL-Trail,2025-12
20251205,CE,26000,2025-12-05 13:05:00+05:30,2025-12-05 13:18:21.237000+05:30,239.9,241.5,240.97,75,-120.0,89.94,-209.94,SL-Trail,2025-12
20251205,CE,26000,2025-12-05 13:50:00+05:30,2025-12-05 14:11:16.534000+05:30,235.15,224.2,224.0,75,821.25,88.67,732.58,SL-Trail,2025-12
20251205,CE,26000,2025-12-05 14:40:00+05:30,2025-12-05 14:52:05.773000+05:30,202.35,206.45,205.45,75,-307.5,83.34,-390.84,SL-Trail,2025-12
20251205,PE,26000,2025-12-05 09:50:00+05:30,2025-12-05 09:57:46.100000+05:30,63.95,78.7,76.62,75,-1106.25,59.08,-1165.33,SL-Trail,2025-12
20251205,PE,26000,2025-12-05 10:40:00+05:30,2025-12-05 14:46:38.669000+05:30,53.65,29.65,29.18,75,1800.0,55.93,1744.07,SL-Trail,2025-12
20251208,CE,26150,2025-12-08 09:50:00+05:30,2025-12-08 15:25:00+05:30,59.75,9.85,16.09,75,3742.5,56.14,3686.36,EOD,2025-12
20251208,PE,26150,2025-12-08 10:25:00+05:30,2025-12-08 10:59:31.030000+05:30,80.35,99.75,97.7,75,-1455.0,62.15,-1517.15,SL-Trail,2025-12
20251208,PE,26150,2025-12-08 11:15:00+05:30,2025-12-08 11:42:34.620000+05:30,94.0,102.5,100.48,75,-637.5,64.21,-701.71,SL-Trail,2025-12
20251208,PE,26150,2025-12-08 11:45:00+05:30,2025-12-08 12:00:51.532000+05:30,94.8,100.3,99.58,75,-412.5,64.25,-476.75,SL-Trail,2025-12
20251208,PE,26150,2025-12-08 13:50:00+05:30,2025-12-08 14:17:11.800000+05:30,206.65,231.55,231.14,75,-1867.5,84.81,-1952.31,SL-Trail,2025-12
20251208,PE,26150,2025-12-08 14:45:00+05:30,2025-12-08 15:15:53.379000+05:30,208.15,215.5,214.08,75,-551.25,84.48,-635.73,SL-Trail,2025-12
20251209,PE,25850,2025-12-09 10:10:00+05:30,2025-12-09 10:20:52.331000+05:30,91.95,65.7,63.94,75,1968.75,62.67,1906.08,SL-Trail,2025-12
20251209,PE,25850,2025-12-09 10:25:00+05:30,2025-12-09 11:00:00+05:30,52.9,57.15,119.12,75,-318.75,56.76,-375.51,EOD,2025-12
20251210,CE,25850,2025-12-10 10:00:00+05:30,2025-12-10 10:09:07.378000+05:30,165.1,186.0,185.84,75,-1567.5,77.28,-1644.78,SL-Trail,2025-12
20251210,CE,25850,2025-12-10 10:40:00+05:30,2025-12-10 11:05:05.859000+05:30,184.35,144.35,144.24,75,3000.0,78.64,2921.36,SL-Trail,2025-12
20251210,CE,25850,2025-12-10 11:30:00+05:30,2025-12-10 12:04:58.235000+05:30,142.55,135.8,135.64,75,506.25,72.33,433.92,SL-Trail,2025-12
20251210,CE,25850,2025-12-10 12:10:00+05:30,2025-12-10 12:51:48.703000+05:30,132.5,113.6,113.51,75,1417.5,70.13,1347.37,SL-Trail,2025-12
20251210,CE,25850,2025-12-10 14:00:00+05:30,2025-12-10 15:25:00+05:30,113.65,100.6,116.72,75,978.75,66.98,911.77,EOD,2025-12
20251210,PE,25850,2025-12-10 09:55:00+05:30,2025-12-10 10:50:24.177000+05:30,91.35,96.9,96.89,75,-416.25,63.64,-479.89,SL-Trail,2025-12
20251210,PE,25850,2025-12-10 11:10:00+05:30,2025-12-10 11:38:48.024000+05:30,109.75,121.5,120.75,75,-881.25,67.12,-948.37,SL-Trail,2025-12
20251210,PE,25850,2025-12-10 12:05:00+05:30,2025-12-10 12:10:01.674000+05:30,119.25,121.55,121.51,75,-172.5,68.49,-240.99,SL-Trail,2025-12
20251210,PE,25850,2025-12-10 12:20:00+05:30,2025-12-10 12:26:49.660000+05:30,120.05,129.0,128.96,75,-671.25,68.86,-740.11,SL-Trail,2025-12
20251210,PE,25850,2025-12-10 12:55:00+05:30,2025-12-10 13:39:23.296000+05:30,145.2,118.65,118.52,75,1991.25,72.13,1919.12,SL-Trail,2025-12
20251210,PE,25850,2025-12-10 14:50:00+05:30,2025-12-10 15:25:00+05:30,155.75,162.4,165.58,75,-498.75,75.13,-573.88,EOD,2025-12
20251211,CE,25750,2025-12-11 11:00:00+05:30,2025-12-11 11:20:42.198000+05:30,162.9,178.1,177.77,75,-1140.0,76.7,-1216.7,SL-Trail,2025-12
20251211,CE,25750,2025-12-11 11:35:00+05:30,2025-12-11 11:38:55.169000+05:30,175.55,182.2,181.88,75,-498.75,78.66,-577.41,SL-Trail,2025-12
20251211,CE,25750,2025-12-11 12:40:00+05:30,2025-12-11 13:32:35.922000+05:30,220.2,209.2,208.33,75,825.0,86.0,739.0,SL-Trail,2025-12
20251211,CE,25750,2025-12-11 14:15:00+05:30,2025-12-11 14:20:46.356000+05:30,194.2,222.25,221.85,75,-2103.75,82.7,-2186.45,SL-Trail,2025-12
