date,opt_type,direction,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20251211,PE,SHORT,25750,2025-12-11 10:16:00.385000+05:30,2025-12-11 11:05:00.635000+05:30,69.85,89.55,75,-1477.5,60.29,-1537.79,Flip,2025-12
20251211,PE,LONG,25750,2025-12-11 11:05:00.635000+05:30,2025-12-11 12:02:00.302000+05:30,89.55,55.75,75,-2535.0,58.26,-2593.26,Flip,2025-12
20251211,PE,SHORT,25750,2025-12-11 12:02:00.302000+05:30,2025-12-11 13:13:00.834000+05:30,55.75,56.65,75,-67.5,57.15,-124.65,Flip,2025-12
20251211,PE,LONG,25750,2025-12-11 13:13:00.834000+05:30,2025-12-11 14:21:00.076000+05:30,56.65,40.35,75,-1222.5,54.93,-1277.43,Flip,2025-12
20251212,CE,SHORT,26000,2025-12-12 10:09:00.542000+05:30,2025-12-12 11:22:00.328000+05:30,90.75,106.65,75,-1192.5,63.88,-1256.38,Flip,2025-12
20251212,CE,LONG,26000,2025-12-12 11:22:00.328000+05:30,2025-12-12 12:12:00.663000+05:30,106.65,95.25,75,-855.0,64.53,-919.53,Flip,2025-12
20251212,CE,SHORT,26000,2025-12-12 12:12:00.663000+05:30,2025-12-12 14:09:00.975000+05:30,95.25,123.35,75,-2107.5,65.1,-2172.6,Flip,2025-12
20251212,CE,LONG,26000,2025-12-12 14:09:00.975000+05:30,2025-12-12 15:25:59.181000+05:30,123.35,112.1,75,-843.75,67.52,-911.27,EOD,2025-12
20251212,PE,SHORT,26000,2025-12-12 11:22:00.328000+05:30,2025-12-12 15:25:59.180000+05:30,74.65,51.95,75,1702.5,59.71,1642.79,EOD,2025-12
20251215,CE,SHORT,25950,2025-12-15 14:10:00.306000+05:30,2025-12-15 15:25:59.731000+05:30,96.8,104.1,75,-547.5,64.67,-612.17,EOD,2025-12
20251215,PE,SHORT,25950,2025-12-15 10:30:01.285000+05:30,2025-12-15 15:25:59.729000+05:30,57.55,29.25,75,2122.5,56.48,2066.02,EOD,2025-12
20251216,PE,SHORT,25950,2025-12-16 12:29:01.485000+05:30,2025-12-16 14:08:00.409000+05:30,58.75,62.35,75,-270.0,57.77,-327.77,Flip,2025-12
20251216,PE,LONG,25950,2025-12-16 14:08:00.409000+05:30,2025-12-16 15:25:59.259000+05:30,62.35,88.65,75,1972.5,62.08,1910.42,EOD,2025-12
20251217,CE,SHORT,25850,2025-12-17 09:49:00.657000+05:30,2025-12-17 15:01:01.014000+05:30,147.95,120.0,75,2096.25,72.58,2023.67,Flip,2025-12
20251217,CE,LONG,25850,2025-12-17 15:01:01.014000+05:30,2025-12-17 15:25:59.724000+05:30,120.0,123.75,75,281.25,69.09,212.16,EOD,2025-12
20251217,PE,SHORT,25850,2025-12-17 14:19:00.558000+05:30,2025-12-17 15:25:59.723000+05:30,113.05,107.55,75,412.5,67.13,345.37,EOD,2025-12
20251218,CE,SHORT,25750,2025-12-18 13:33:00.271000+05:30,2025-12-18 15:25:59.668000+05:30,186.5,150.0,75,2737.5,79.15,2658.35,EOD,2025-12
20251218,PE,SHORT,25750,2025-12-18 10:14:00.158000+05:30,2025-12-18 13:33:00.271000+05:30,72.6,46.7,75,1942.5,59.24,1883.26,Flip,2025-12
20251219,CE,SHORT,25900,2025-12-19 11:28:00.599000+05:30,2025-12-19 12:40:00.203000+05:30,115.0,120.45,75,-408.75,67.84,-476.59,Flip,2025-12
20251219,CE,LONG,25900,2025-12-19 12:40:00.203000+05:30,2025-12-19 13:14:01.498000+05:30,120.45,101.6,75,-1413.75,65.91,-1479.66,Flip,2025-12
20251219,CE,SHORT,25900,2025-12-19 13:14:01.498000+05:30,2025-12-19 13:34:01.179000+05:30,101.6,121.4,75,-1485.0,65.95,-1550.95,Flip,2025-12
20251219,CE,LONG,25900,2025-12-19 13:34:01.179000+05:30,2025-12-19 15:25:59.514000+05:30,121.4,123.6,75,165.0,69.12,95.88,EOD,2025-12
20251219,PE,SHORT,25900,2025-12-19 12:35:00.361000+05:30,2025-12-19 15:25:59.513000+05:30,54.8,45.7,75,682.5,56.64,625.86,EOD,2025-12
20251222,CE,SHORT,26100,2025-12-22 12:50:01.443000+05:30,2025-12-22 14:35:00.243000+05:30,73.15,89.95,75,-1260.0,60.78,-1320.78,Flip,2025-12
20251222,CE,LONG,26100,2025-12-22 14:35:00.243000+05:30,2025-12-22 15:25:59.587000+05:30,89.95,85.7,75,-318.75,62.59,-381.34,EOD,2025-12
20251224,CE,SHORT,26150,2025-12-24 10:49:00.077000+05:30,2025-12-24 15:25:58.459000+05:30,141.35,96.55,75,3360.0,70.83,3289.17,EOD,2025-12
20251224,PE,SHORT,26150,2025-12-24 12:32:01.508000+05:30,2025-12-24 13:12:00.712000+05:30,53.9,64.9,75,-825.0,57.16,-882.16,Flip,2025-12
20251224,PE,LONG,26150,2025-12-24 13:12:00.712000+05:30,2025-12-24 15:25:58.459000+05:30,64.9,76.65,75,881.25,60.44,820.81,EOD,2025-12
20251226,CE,SHORT,26100,2025-12-26 11:13:00.363000+05:30,2025-12-26 15:00:00.359000+05:30,60.55,50.1,75,783.75,57.62,726.13,Flip,2025-12
20251226,CE,LONG,26100,2025-12-26 15:00:00.359000+05:30,2025-12-26 15:25:59.382000+05:30,50.1,48.9,75,-90.0,55.94,-145.94,EOD,2025-12
20251226,PE,SHORT,26100,2025-12-26 15:00:00.359000+05:30,2025-12-26 15:25:59.536000+05:30,85.35,88.8,75,-258.75,62.5,-321.25,EOD,2025-12
20251229,CE,SHORT,26050,2025-12-29 09:57:00.440000+05:30,2025-12-29 14:25:00.724000+05:30,57.35,20.3,75,2778.75,56.15,2722.6,Flip,2025-12
20251229,PE,SHORT,26050,2025-12-29 11:49:00.320000+05:30,2025-12-29 12:24:00.925000+05:30,79.0,91.75,75,-956.25,61.69,-1017.94,Flip,2025-12
20251229,PE,LONG,26050,2025-12-29 12:24:00.925000+05:30,2025-12-29 14:25:00.724000+05:30,91.75,104.85,75,982.5,65.41,917.09,Flip,2025-12
20251229,PE,SHORT,26050,2025-12-29 14:25:00.724000+05:30,2025-12-29 14:55:00.136000+05:30,104.85,129.9,75,-1878.75,66.7,-1945.45,Flip,2025-12
20251229,PE,LONG,26050,2025-12-29 14:55:00.136000+05:30,2025-12-29 15:25:59.404000+05:30,129.9,109.65,75,-1518.75,67.39,-1586.14,EOD,2025-12
20251230,CE,SHORT,25900,2025-12-30 10:53:00.005000+05:30,2025-12-30 13:33:00.748000+05:30,54.6,29.75,75,1863.75,56.07,1807.68,Flip,2025-12
20260101,CE,SHORT,26200,2026-01-01 10:21:00.755000+05:30,2026-01-01 10:54:00.534000+05:30,63.65,83.0,65,-1257.75,57.58,-1315.33,Flip,2026-01
20260101,CE,LONG,26200,2026-01-01 10:54:00.534000+05:30,2026-01-01 11:44:00.405000+05:30,83.0,65.15,65,-1160.25,57.77,-1218.02,Flip,2026-01
20260101,CE,SHORT,26200,2026-01-01 11:44:00.405000+05:30,2026-01-01 14:17:00.579000+05:30,65.15,70.85,65,-370.5,57.41,-427.91,Flip,2026-01
20260101,CE,LONG,26200,2026-01-01 14:17:00.579000+05:30,2026-01-01 15:25:59.558000+05:30,70.85,63.25,65,-494.0,57.18,-551.18,EOD,2026-01
20260101,PE,SHORT,26200,2026-01-01 10:47:00.261000+05:30,2026-01-01 11:47:00.075000+05:30,87.4,101.25,65,-900.25,61.08,-961.33,Flip,2026-01
20260101,PE,LONG,26200,2026-01-01 11:47:00.075000+05:30,2026-01-01 14:12:00.121000+05:30,101.25,86.7,65,-945.75,60.99,-1006.74,Flip,2026-01
20260101,PE,SHORT,26200,2026-01-01 14:12:00.121000+05:30,2026-01-01 15:25:59.558000+05:30,86.7,94.65,65,-516.75,60.8,-577.55,EOD,2026-01
20260102,CE,SHORT,26150,2026-01-02 14:34:00.269000+05:30,2026-01-02 15:01:00.294000+05:30,174.35,183.5,65,-594.75,74.35,-669.1,Flip,2026-01
20260102,CE,LONG,26150,2026-01-02 15:01:00.294000+05:30,2026-01-02 15:25:58.680000+05:30,183.5,197.5,65,910.0,77.24,832.76,EOD,2026-01
20260105,PE,SHORT,26350,2026-01-05 10:11:00.458000+05:30,2026-01-05 11:24:00.325000+05:30,60.55,69.8,65,-601.25,56.81,-658.06,Flip,2026-01
20260105,PE,LONG,26350,2026-01-05 11:24:00.325000+05:30,2026-01-05 14:52:00.143000+05:30,69.8,114.25,65,2889.25,63.51,2825.74,Flip,2026-01
20260105,PE,SHORT,26350,2026-01-05 14:52:00.143000+05:30,2026-01-05 15:25:59.886000+05:30,114.25,136.3,65,-1433.25,65.46,-1498.71,EOD,2026-01
20260106,PE,LONG,26250,2026-01-06 10:38:01.361000+05:30,2026-01-06 12:58:00.431000+05:30,60.8,69.95,65,594.75,57.72,537.03,Flip,2026-01
20260106,PE,SHORT,26250,2026-01-06 12:58:00.431000+05:30,2026-01-06 13:32:00.527000+05:30,69.95,95.35,65,-1651.0,58.73,-1709.73,Flip,2026-01
20260106,PE,LONG,26250,2026-01-06 13:32:00.527000+05:30,2026-01-06 14:51:00.229000+05:30,95.35,78.6,65,-1088.75,59.81,-1148.56,Flip,2026-01
20260106,PE,SHORT,26250,2026-01-06 14:51:00.229000+05:30,2026-01-06 15:25:59.802000+05:30,78.6,70.8,65,507.0,59.09,447.91,EOD,2026-01
20260107,CE,SHORT,26100,2026-01-07 11:54:00.265000+05:30,2026-01-07 14:46:00.339000+05:30,137.2,121.6,65,1014.0,67.9,946.1,Flip,2026-01
20260107,CE,LONG,26100,2026-01-07 14:46:00.339000+05:30,2026-01-07 15:25:58.715000+05:30,121.6,131.95,65,672.75,67.24,605.51,EOD,2026-01
20260107,PE,LONG,26100,2026-01-07 11:55:00.098000+05:30,2026-01-07 14:54:00.642000+05:30,75.45,72.3,65,-204.75,58.44,-263.19,Flip,2026-01
20260107,PE,SHORT,26100,2026-01-07 14:54:00.642000+05:30,2026-01-07 15:25:58.714000+05:30,72.3,70.35,65,126.75,58.29,68.46,EOD,2026-01
20260108,CE,SHORT,26100,2026-01-08 11:03:00.477000+05:30,2026-01-08 15:25:59.679000+05:30,66.85,30.25,65,2379.0,56.43,2322.57,EOD,2026-01
20260108,PE,SHORT,26100,2026-01-08 13:57:00.735000+05:30,2026-01-08 15:04:01.021000+05:30,175.25,209.25,65,-2210.0,75.22,-2285.22,Flip,2026-01
20260108,PE,LONG,26100,2026-01-08 15:04:01.021000+05:30,2026-01-08 15:25:59.679000+05:30,209.25,216.85,65,494.0,80.41,413.59,EOD,2026-01
20260109,CE,SHORT,25900,2026-01-09 11:15:00.335000+05:30,2026-01-09 15:07:00.285000+05:30,60.35,28.5,65,2070.25,55.57,2014.68,Flip,2026-01
20260109,PE,SHORT,25900,2026-01-09 15:08:00.377000+05:30,2026-01-09 15:25:59.942000+05:30,207.85,212.05,65,-273.0,79.37,-352.37,EOD,2026-01
20260112,PE,SHORT,25650,2026-01-12 12:14:00.596000+05:30,2026-01-12 14:37:01.126000+05:30,135.7,42.95,65,6028.75,65.4,5963.35,Flip,2026-01
20260113,PE,SHORT,25850,2026-01-13 10:29:01.285000+05:30,2026-01-13 11:54:00.781000+05:30,74.15,101.55,65,-1781.0,59.44,-1840.44,Flip,2026-01
20260113,PE,LONG,25850,2026-01-13 11:54:00.781000+05:30,2026-01-13 14:38:00.445000+05:30,101.55,176.3,65,4858.75,72.19,4786.56,Flip,2026-01
20260113,PE,SHORT,25850,2026-01-13 14:38:00.445000+05:30,2026-01-13 15:25:59.230000+05:30,176.3,117.45,65,3825.25,72.66,3752.59,EOD,2026-01
20260114,CE,SHORT,25650,2026-01-14 13:21:00.469000+05:30,2026-01-14 14:46:00.180000+05:30,177.9,154.5,65,1521.0,73.94,1447.06,Flip,2026-01
20260114,CE,LONG,25650,2026-01-14 14:46:00.180000+05:30,2026-01-14 15:25:58.981000+05:30,154.5,147.3,65,-468.0,70.12,-538.12,EOD,2026-01
20260114,PE,SHORT,25650,2026-01-14 11:17:01.262000+05:30,2026-01-14 13:25:00.457000+05:30,81.9,84.25,65,-152.75,59.9,-212.65,Flip,2026-01
20260114,PE,LONG,25650,2026-01-14 13:25:00.457000+05:30,2026-01-14 14:46:00.361000+05:30,84.25,95.8,65,750.75,61.63,689.12,Flip,2026-01
20260114,PE,SHORT,25650,2026-01-14 14:46:00.361000+05:30,2026-01-14 15:25:58.979000+05:30,95.8,106.2,65,-676.0,62.28,-738.28,EOD,2026-01
20260116,CE,SHORT,25700,2026-01-16 11:14:00.252000+05:30,2026-01-16 15:25:59.235000+05:30,190.55,114.5,65,4943.25,74.35,4868.9,EOD,2026-01
20260116,PE,SHORT,25700,2026-01-16 10:16:00.218000+05:30,2026-01-16 11:14:00.058000+05:30,52.2,57.4,65,-338.0,55.4,-393.4,Flip,2026-01
20260116,PE,LONG,25700,2026-01-16 11:14:00.058000+05:30,2026-01-16 15:25:59.234000+05:30,57.4,91.95,65,2245.75,60.36,2185.39,EOD,2026-01
20260119,CE,SHORT,25550,2026-01-19 10:29:00.839000+05:30,2026-01-19 11:04:00.188000+05:30,59.0,91.55,65,-2115.75,57.25,-2173.0,Flip,2026-01
20260119,CE,LONG,25550,2026-01-19 11:04:00.188000+05:30,2026-01-19 12:49:00.375000+05:30,91.55,57.2,65,-2232.75,57.03,-2289.78,Flip,2026-01
20260119,CE,SHORT,25550,2026-01-19 12:49:00.375000+05:30,2026-01-19 12:58:00.538000+05:30,57.2,75.25,65,-1173.25,56.55,-1229.8,Flip,2026-01
20260119,CE,LONG,25550,2026-01-19 12:58:00.538000+05:30,2026-01-19 14:14:00+05:30,75.25,98.0,65,1478.75,61.64,1417.11,EOD,2026-01
20260119,PE,SHORT,25550,2026-01-19 11:04:00.189000+05:30,2026-01-19 14:14:00+05:30,70.35,47.7,65,1472.25,57.38,1414.87,EOD,2026-01
20260120,PE,SHORT,25550,2026-01-20 11:50:00.944000+05:30,2026-01-20 12:06:00.307000+05:30,86.6,109.2,65,-1469.0,61.22,-1530.22,Flip,2026-01
20260120,PE,LONG,25550,2026-01-20 12:06:00.307000+05:30,2026-01-20 15:25:59.137000+05:30,109.2,320.4,65,13728.0,90.41,13637.59,EOD,2026-01
20260121,CE,SHORT,25150,2026-01-21 10:43:00.105000+05:30,2026-01-21 11:14:01.086000+05:30,122.0,143.3,65,-1384.5,66.64,-1451.14,Flip,2026-01
20260121,CE,LONG,25150,2026-01-21 11:14:01.086000+05:30,2026-01-21 13:33:00.953000+05:30,143.3,204.65,65,3987.75,76.96,3910.79,Flip,2026-01
20260121,CE,SHORT,25150,2026-01-21 13:33:00.953000+05:30,2026-01-21 15:25:59.795000+05:30,204.65,161.6,65,2798.25,77.49,2720.76,EOD,2026-01
20260121,PE,SHORT,25150,2026-01-21 11:14:01.082000+05:30,2026-01-21 13:26:00.493000+05:30,179.65,129.1,65,3285.75,73.42,3212.33,Flip,2026-01
20260121,PE,LONG,25150,2026-01-21 13:26:00.493000+05:30,2026-01-21 15:25:59.795000+05:30,129.1,146.1,65,1105.0,69.23,1035.77,EOD,2026-01
20260122,CE,SHORT,25350,2026-01-22 10:20:00.231000+05:30,2026-01-22 11:26:00.427000+05:30,147.6,122.55,65,1628.25,69.22,1559.03,Flip,2026-01
20260122,CE,LONG,25350,2026-01-22 11:26:00.427000+05:30,2026-01-22 13:15:00.549000+05:30,122.55,80.85,65,-2710.5,60.89,-2771.39,Flip,2026-01
20260122,CE,SHORT,25350,2026-01-22 13:15:00.549000+05:30,2026-01-22 14:32:00.097000+05:30,80.85,102.7,65,-1420.25,60.31,-1480.56,Flip,2026-01
20260122,CE,LONG,25350,2026-01-22 14:32:00.097000+05:30,2026-01-22 15:25:59.352000+05:30,102.7,132.9,65,1963.0,66.81,1896.19,EOD,2026-01
20260122,PE,SHORT,25350,2026-01-22 12:21:00.818000+05:30,2026-01-22 15:25:59.328000+05:30,163.75,99.3,65,4189.25,70.56,4118.69,EOD,2026-01
20260123,CE,SHORT,25300,2026-01-23 11:34:00.977000+05:30,2026-01-23 12:44:00.342000+05:30,95.35,88.8,65,425.75,61.71,364.04,Flip,2026-01
20260123,CE,LONG,25300,2026-01-23 12:44:00.342000+05:30,2026-01-23 13:13:01.036000+05:30,88.8,66.25,65,-1465.75,58.08,-1523.83,Flip,2026-01
20260123,CE,SHORT,25300,2026-01-23 13:13:01.036000+05:30,2026-01-23 15:25:59.220000+05:30,66.25,37.15,65,1891.5,56.56,1834.94,EOD,2026-01
20260123,PE,SHORT,25300,2026-01-23 12:44:00.342000+05:30,2026-01-23 13:17:00.018000+05:30,114.4,158.0,65,-2834.0,66.12,-2900.12,Flip,2026-01
20260123,PE,LONG,25300,2026-01-23 13:17:00.018000+05:30,2026-01-23 15:25:59.218000+05:30,158.0,249.4,65,5941.0,82.98,5858.02,EOD,2026-01
20260127,CE,SHORT,25100,2026-01-27 10:42:00.031000+05:30,2026-01-27 11:42:00.595000+05:30,60.15,82.0,65,-1420.25,57.12,-1477.37,Flip,2026-01
20260127,CE,LONG,25100,2026-01-27 11:42:00.595000+05:30,2026-01-27 12:50:00.018000+05:30,82.0,45.65,65,-2362.75,55.3,-2418.05,Flip,2026-01
20260127,PE,SHORT,25100,2026-01-27 09:48:00.112000+05:30,2026-01-27 10:42:00.031000+05:30,53.3,96.2,65,-2788.5,56.68,-2845.18,Flip,2026-01
20260127,PE,LONG,25100,2026-01-27 10:42:00.031000+05:30,2026-01-27 11:40:00.051000+05:30,96.2,66.95,65,-1901.25,58.38,-1959.63,Flip,2026-01
20260127,PE,SHORT,25100,2026-01-27 11:40:00.051000+05:30,2026-01-27 13:39:00.241000+05:30,66.95,74.5,65,-490.75,57.74,-548.49,Flip,2026-01
20260127,PE,LONG,25100,2026-01-27 13:39:00.241000+05:30,2026-01-27 14:40:01.127000+05:30,74.5,25.05,65,-3214.25,52.51,-3266.76,Flip,2026-01
20260128,CE,SHORT,25300,2026-01-28 10:09:01.134000+05:30,2026-01-28 11:05:00.736000+05:30,227.4,257.95,65,-1985.75,83.16,-2068.91,Flip,2026-01
20260128,CE,LONG,25300,2026-01-28 11:05:00.736000+05:30,2026-01-28 11:45:00.510000+05:30,257.95,240.05,65,-1163.5,84.74,-1248.24,Flip,2026-01
20260128,CE,SHORT,25300,2026-01-28 11:45:00.510000+05:30,2026-01-28 14:46:01.346000+05:30,240.05,208.0,65,2083.25,83.27,1999.98,Flip,2026-01
20260128,CE,LONG,25300,2026-01-28 14:46:01.346000+05:30,2026-01-28 15:25:59.898000+05:30,208.0,248.1,65,2606.5,84.28,2522.22,EOD,2026-01
20260128,PE,SHORT,25300,2026-01-28 11:05:00.931000+05:30,2026-01-28 12:25:00.567000+05:30,200.6,206.7,65,-396.5,78.31,-474.81,Flip,2026-01
20260128,PE,LONG,25300,2026-01-28 12:25:00.567000+05:30,2026-01-28 14:46:01.346000+05:30,206.7,213.3,65,429.0,79.9,349.1,Flip,2026-01
20260128,PE,SHORT,25300,2026-01-28 14:46:01.346000+05:30,2026-01-28 15:25:59.899000+05:30,213.3,174.5,65,2522.0,78.95,2443.05,EOD,2026-01
20260129,PE,SHORT,25250,2026-01-29 11:12:00.831000+05:30,2026-01-29 15:25:59.276000+05:30,186.65,109.45,65,5018.0,73.72,4944.28,EOD,2026-01
20260130,CE,SHORT,25250,2026-01-30 11:12:00.154000+05:30,2026-01-30 12:24:00.647000+05:30,205.9,235.75,65,-1940.25,79.82,-2020.07,Flip,2026-01
20260130,CE,LONG,25250,2026-01-30 12:24:00.647000+05:30,2026-01-30 13:10:00.257000+05:30,235.75,205.95,65,-1937.0,79.83,-2016.83,Flip,2026-01
20260130,CE,SHORT,25250,2026-01-30 13:10:00.257000+05:30,2026-01-30 13:43:00.390000+05:30,205.95,231.95,65,-1690.0,79.72,-1769.72,Flip,2026-01
20260130,CE,LONG,25250,2026-01-30 13:43:00.390000+05:30,2026-01-30 14:44:00.551000+05:30,231.95,230.2,65,-113.75,82.75,-196.5,Flip,2026-01
20260130,CE,SHORT,25250,2026-01-30 14:44:00.551000+05:30,2026-01-30 15:25:59.863000+05:30,230.2,249.3,65,-1241.5,83.25,-1324.75,EOD,2026-01
20260130,PE,SHORT,25250,2026-01-30 13:43:00.391000+05:30,2026-01-30 14:44:00.551000+05:30,177.65,176.6,65,68.25,74.56,-6.31,Flip,2026-01
20260130,PE,LONG,25250,2026-01-30 14:44:00.551000+05:30,2026-01-30 15:12:00.436000+05:30,176.6,147.8,65,-1872.0,70.83,-1942.83,Flip,2026-01
20260130,PE,SHORT,25250,2026-01-30 15:12:00.436000+05:30,2026-01-30 15:25:59.666000+05:30,147.8,152.1,65,-279.5,70.12,-349.62,EOD,2026-01
20260201,CE,SHORT,25300,2026-02-01 11:45:00.538000+05:30,2026-02-01 15:25:59.759000+05:30,214.15,19.7,65,12639.25,74.52,12564.73,EOD,2026-02
20260201,PE,SHORT,25300,2026-02-01 11:09:00.357000+05:30,2026-02-01 11:46:00.440000+05:30,149.55,188.15,65,-2509.0,71.39,-2580.39,Flip,2026-02
20260201,PE,LONG,25300,2026-02-01 11:46:00.440000+05:30,2026-02-01 13:14:01.139000+05:30,188.15,289.15,65,6565.0,88.82,6476.18,Flip,2026-02
20260201,PE,SHORT,25300,2026-02-01 13:14:01.139000+05:30,2026-02-01 14:50:00.430000+05:30,289.15,401.9,65,-7328.75,95.09,-7423.84,Flip,2026-02
20260201,PE,LONG,25300,2026-02-01 14:50:00.430000+05:30,2026-02-01 15:25:59.553000+05:30,401.9,601.1,65,12948.0,134.04,12813.96,EOD,2026-02
20260202,CE,SHORT,24750,2026-02-02 10:22:00.774000+05:30,2026-02-02 11:33:00.971000+05:30,162.25,140.95,65,1384.5,71.59,1312.91,Flip,2026-02
20260202,CE,LONG,24750,2026-02-02 11:33:00.971000+05:30,2026-02-02 13:20:00.925000+05:30,140.95,199.65,65,3815.5,76.26,3739.24,Flip,2026-02
20260202,CE,SHORT,24750,2026-02-02 13:20:00.925000+05:30,2026-02-02 13:44:00.270000+05:30,199.65,257.5,65,-3760.25,79.68,-3839.93,Flip,2026-02
20260202,CE,LONG,24750,2026-02-02 13:44:00.270000+05:30,2026-02-02 15:25:59.854000+05:30,257.5,339.6,65,5336.5,97.16,5239.34,EOD,2026-02
20260202,PE,SHORT,24750,2026-02-02 11:33:00.971000+05:30,2026-02-02 13:21:00.834000+05:30,107.2,67.0,65,2613.0,62.55,2550.45,Flip,2026-02
20260202,PE,LONG,24750,2026-02-02 13:21:00.834000+05:30,2026-02-02 13:43:00.162000+05:30,67.0,43.7,65,-1514.5,54.62,-1569.12,Flip,2026-02
20260203,CE,SHORT,25800,2026-02-03 12:28:00.556000+05:30,2026-02-03 13:45:00.875000+05:30,66.7,54.75,65,776.75,57.13,719.62,Flip,2026-02
20260203,CE,LONG,25800,2026-02-03 13:45:00.875000+05:30,2026-02-03 14:49:00.619000+05:30,54.75,13.0,65,-2713.75,50.43,-2764.18,Flip,2026-02
20260203,PE,SHORT,25800,2026-02-03 10:35:00.252000+05:30,2026-02-03 12:30:00.752000+05:30,98.45,78.85,65,1274.0,61.81,1212.19,Flip,2026-02
20260203,PE,LONG,25800,2026-02-03 12:30:00.752000+05:30,2026-02-03 13:47:00.643000+05:30,78.85,39.55,65,-2554.5,54.45,-2608.95,Flip,2026-02
20260203,PE,LONG,25800,2026-02-03 14:33:00.441000+05:30,2026-02-03 15:25:59.834000+05:30,78.35,72.85,65,-357.5,58.59,-416.09,EOD,2026-02
20260204,CE,SHORT,25650,2026-02-04 11:12:00.394000+05:30,2026-02-04 13:25:00.264000+05:30,213.8,229.85,65,-1043.25,80.64,-1123.89,Flip,2026-02
20260204,CE,LONG,25650,2026-02-04 13:25:00.264000+05:30,2026-02-04 15:22:00.410000+05:30,229.85,234.0,65,269.75,83.16,186.59,Flip,2026-02
20260204,CE,SHORT,25650,2026-02-04 15:22:00.410000+05:30,2026-02-04 15:25:59.755000+05:30,234.0,233.55,65,29.25,83.27,-54.02,EOD,2026-02
20260204,PE,SHORT,25650,2026-02-04 12:11:00.799000+05:30,2026-02-04 15:08:00.672000+05:30,111.6,97.2,65,936.0,63.99,872.01,Flip,2026-02
20260204,PE,LONG,25650,2026-02-04 15:08:00.672000+05:30,2026-02-04 15:25:59.556000+05:30,97.2,108.8,65,754.0,63.64,690.36,EOD,2026-02
20260205,CE,SHORT,25700,2026-02-05 10:39:00.867000+05:30,2026-02-05 14:56:00.426000+05:30,121.5,114.75,65,438.75,65.74,373.01,Flip,2026-02
20260205,CE,LONG,25700,2026-02-05 14:56:00.426000+05:30,2026-02-05 15:25:58.959000+05:30,114.75,113.5,65,-81.25,64.74,-145.99,EOD,2026-02
20260205,PE,SHORT,25700,2026-02-05 11:44:00.352000+05:30,2026-02-05 12:18:01.098000+05:30,140.9,171.45,65,-1985.75,69.82,-2055.57,Flip,2026-02
20260205,PE,LONG,25700,2026-02-05 12:18:01.098000+05:30,2026-02-05 14:56:00.425000+05:30,171.45,154.75,65,-1085.5,71.55,-1157.05,Flip,2026-02
20260205,PE,SHORT,25700,2026-02-05 14:56:00.425000+05:30,2026-02-05 15:25:58.959000+05:30,154.75,157.95,65,-208.0,71.15,-279.15,EOD,2026-02
20260206,CE,SHORT,25600,2026-02-06 10:30:00.148000+05:30,2026-02-06 11:11:00.840000+05:30,76.4,94.95,65,-1205.75,59.52,-1265.27,Flip,2026-02
20260206,CE,LONG,25600,2026-02-06 11:11:00.840000+05:30,2026-02-06 12:22:00.484000+05:30,94.95,101.45,65,422.5,62.65,359.85,Flip,2026-02
20260206,CE,SHORT,25600,2026-02-06 12:22:00.484000+05:30,2026-02-06 13:49:00.163000+05:30,101.45,101.7,65,-16.25,62.85,-79.1,Flip,2026-02
20260206,CE,LONG,25600,2026-02-06 13:49:00.163000+05:30,2026-02-06 15:25:59.195000+05:30,101.7,146.0,65,2879.5,68.41,2811.09,EOD,2026-02
20260206,PE,SHORT,25600,2026-02-06 11:15:00.913000+05:30,2026-02-06 12:22:00.484000+05:30,121.85,111.85,65,650.0,65.69,584.31,Flip,2026-02
20260206,PE,LONG,25600,2026-02-06 12:22:00.484000+05:30,2026-02-06 13:39:00.265000+05:30,111.85,106.6,65,-341.25,63.79,-405.04,Flip,2026-02
20260206,PE,SHORT,25600,2026-02-06 13:39:00.265000+05:30,2026-02-06 15:25:59.194000+05:30,106.6,73.8,65,2132.0,62.67,2069.33,EOD,2026-02
20260209,CE,SHORT,25850,2026-02-09 11:53:00.818000+05:30,2026-02-09 14:24:00.135000+05:30,72.35,79.5,65,-464.75,58.57,-523.32,Flip,2026-02
20260209,CE,LONG,25850,2026-02-09 14:24:00.135000+05:30,2026-02-09 15:25:59.839000+05:30,79.5,74.55,65,-321.75,58.84,-380.59,EOD,2026-02
20260209,PE,SHORT,25850,2026-02-09 10:45:00.237000+05:30,2026-02-09 11:55:00.188000+05:30,71.15,78.05,65,-448.5,58.37,-506.87,Flip,2026-02
20260209,PE,LONG,25850,2026-02-09 11:55:00.188000+05:30,2026-02-09 13:10:00.064000+05:30,78.05,65.8,65,-796.25,57.7,-853.95,Flip,2026-02
20260209,PE,SHORT,25850,2026-02-09 13:10:00.064000+05:30,2026-02-09 15:25:59.839000+05:30,65.8,67.1,65,-84.5,57.38,-141.88,EOD,2026-02
20260210,CE,SHORT,25900,2026-02-10 11:38:00.299000+05:30,2026-02-10 12:48:00.684000+05:30,61.05,77.95,65,-1098.5,57.11,-1155.61,Flip,2026-02
20260210,CE,LONG,25900,2026-02-10 12:48:00.684000+05:30,2026-02-10 13:19:00.391000+05:30,77.95,65.0,65,-841.75,57.6,-899.35,Flip,2026-02
