date,pair,width,o1,o2,atm_strike,k1_strike,k2_strike,entry_bar,exit_bar,hold_bars,lot_size,entry_ce_k1,entry_ce_k2,entry_pe_k1,entry_pe_k2,exit_ce_k1,exit_ce_k2,exit_pe_k1,exit_pe_k2,entry_box,exit_box,entry_msp,exit_msp,gross_pnl,charges,net_pnl,exit_reason
20260320,"(-1,+0)  w=100",100,-1,0,54400,54300,54400,2026-03-20 14:56:00+05:30,2026-03-20 14:57:00+05:30,1,30,595.3,555.8,1402.15,1429.6,585.6,544.15,1393.75,1453.9,66.95,101.6,-33.05,1.6,1039.5,472.81,566.69,Revert
20260320,"(-1,+0)  w=100",100,-1,0,54400,54300,54400,2026-03-20 15:09:00+05:30,2026-03-20 15:19:00+05:30,10,30,607.45,565.75,1311.85,1349.75,566.7,527.4,1374.0,1431.9,79.6,97.2,-20.4,-2.8,528.0,464.41,63.59,Revert
20260320,"(-1,+0)  w=100",100,-1,0,54400,54300,54400,2026-03-20 15:21:00+05:30,2026-03-20 15:24:00+05:30,3,30,588.8,545.6,1308.3,1400.0,566.95,527.05,1357.1,1410.45,134.9,93.25,34.9,-6.75,1249.5,463.85,785.65,EOD
20260323,"(-1,+0)  w=100",100,-1,0,52300,52200,52300,2026-03-23 11:29:00+05:30,2026-03-23 11:30:00+05:30,1,30,903.45,857.25,1236.7,1325.0,908.25,853.5,1230.1,1273.7,134.5,98.35,34.5,-1.65,1084.5,495.18,589.32,Revert
20260323,"(-1,+0)  w=100",100,-1,0,52300,52200,52300,2026-03-23 11:41:00+05:30,2026-03-23 11:48:00+05:30,7,30,887.05,837.95,1262.1,1334.6,873.0,824.35,1314.95,1367.0,121.6,100.7,21.6,0.7,627.0,498.86,128.14,Revert
20260323,"(-1,+0)  w=100",100,-1,0,52300,52200,52300,2026-03-23 12:17:00+05:30,2026-03-23 12:21:00+05:30,4,30,889.8,848.05,1321.15,1358.4,889.1,843.5,1317.75,1373.6,79.0,101.45,-21.0,1.45,673.5,503.89,169.61,Revert
20260323,"(-1,+0)  w=100",100,-1,0,52300,52200,52300,2026-03-23 12:59:00+05:30,2026-03-23 13:03:00+05:30,4,30,900.8,847.85,1346.7,1421.55,892.0,843.2,1374.85,1428.15,127.8,102.1,27.8,2.1,771.0,511.57,259.43,Revert
20260323,"(-1,+0)  w=100",100,-1,0,52300,52200,52300,2026-03-23 13:13:00+05:30,2026-03-23 13:16:00+05:30,3,30,880.55,828.35,1389.15,1458.3,898.95,853.25,1354.15,1409.1,121.35,100.65,21.35,0.65,621.0,512.05,108.95,Revert
20260323,"(-1,+0)  w=100",100,-1,0,52300,52200,52300,2026-03-23 13:29:00+05:30,2026-03-23 13:30:00+05:30,1,30,900.1,859.95,1336.9,1375.75,943.3,893.65,1286.5,1337.75,79.0,100.9,-21.0,0.9,657.0,507.17,149.83,Revert
20260323,"(-1,+0)  w=100",100,-1,0,52300,52200,52300,2026-03-23 15:15:00+05:30,2026-03-23 15:17:00+05:30,2,30,750.05,697.35,1454.25,1531.7,738.0,694.05,1461.5,1520.35,130.15,102.8,30.15,2.8,820.5,504.21,316.29,Revert
